	index	User_ID	Anime_ID	Feedback
22214	152330	1714	1932	4
22349	153381	1731	2190	4
22358	153444	1731	1509	4
22362	153463	1731	694	4
22377	153533	1731	777	4
22384	153570	1731	129	4
22390	153633	1731	552	4
22391	153653	1735	447	4
22408	153815	1737	2100	4
22420	153899	1737	1882	4
22643	155437	1755	1787	4
22646	155446	1755	3195	4
22698	155865	1760	568	4
22846	156692	1776	3012	4
22895	157119	1780	2482	4
22909	157200	1780	3963	4
22929	157399	1780	6415	4
22962	157672	1780	951	4
23366	160270	1822	1041	4
23368	160275	1822	1881	4
23369	160303	1822	658	4
23374	160319	1822	3183	4
23383	160379	1822	543	4
23385	160383	1822	769	4
23388	160410	1822	563	4
23394	160479	1822	525	4
23395	160480	1822	6045	4
23399	160501	1822	383	4
23443	160803	1827	676	4
23481	161072	1827	2812	4
23614	162040	1845	2482	4
23627	162094	1845	3043	4
23645	162169	1845	4257	4
23723	162790	1850	1559	4
23729	162870	1850	552	4
24106	165536	1883	1948	4
24209	166288	1889	172	4
24289	166934	1906	815	4
24292	166965	1906	1240	4
24297	167010	1906	184	4
24298	167011	1906	504	4
24299	167015	1906	507	4
24303	167048	1906	1839	4
24906	170824	1948	819	4
24921	170991	1948	1963	4
24940	171087	1948	2981	4
25091	172032	1970	2083	4
25159	172514	1977	3667	4
25265	173488	1991	568	4
25404	174433	2001	447	4
25414	174505	2001	5590	4
25457	174741	2001	1450	4
25504	175115	2010	517	4
25659	176145	2022	769	4
25660	176149	2022	777	4
25706	176400	2028	632	4
25828	177154	2040	27	4
25829	177159	2040	31	4
25830	177160	2040	32	4
25857	177355	2042	563	4
25866	177407	2042	1649	4
25913	177669	2046	613	4
26139	179084	2066	632	4
26168	179211	2066	2079	4
26234	179673	2070	1844	4
26241	179707	2070	1861	4
26481	181506	2083	1277	4
26695	183159	2102	5943	4
26731	183350	2102	3245	4
26740	183386	2102	1725	4
26744	183396	2102	2399	4
26785	183650	2108	2487	4
26793	183684	2108	47	4
26794	183691	2108	2514	4
26801	183776	2108	1795	4
26802	183781	2108	1169	4
26805	183829	2108	2300	4
26806	183831	2108	2103	4
26808	183841	2108	397	4
26811	183871	2108	2079	4
26814	183923	2108	2083	4
26819	184078	2108	424	4
26930	184693	2109	1981	4
26983	185101	2117	36	4
27102	185863	2124	568	4
27106	185916	2124	1882	4
27164	186256	2130	1277	4
27232	186704	2135	2018	4
27243	186802	2135	2152	4
27290	187206	2138	67	4
27307	187374	2140	564	4
27317	187488	2140	253	4
27792	191148	2190	27	4
27802	191250	2190	1844	4
27808	191283	2190	1308	4
28025	193251	2232	1981	4
28269	195359	2262	5302	4
28279	195452	2264	32	4
28307	195704	2266	552	4
28349	196040	2275	709	4
28350	196043	2275	1169	4
28354	196070	2275	111	4
28357	196079	2275	563	4
28363	196094	2275	835	4
28366	196108	2275	2715	4
28367	196138	2275	5044	4
28371	196149	2275	2751	4
28375	196178	2275	418	4
28378	196195	2275	935	4
28389	196261	2275	1981	4
28393	196277	2275	2842	4
28394	196278	2275	1746	4
28405	196312	2275	5137	4
28411	196325	2275	1701	4
28703	198262	2323	6054	4
28798	198835	2334	1409	4
28802	198876	2334	1977	4
28919	199506	2347	827	4
29278	202020	2366	253	4
29284	202089	2366	1436	4
29299	202189	2368	1559	4
29615	204301	2394	3886	4
29724	205103	2403	29	4
29726	205122	2403	4272	4
29754	205229	2403	1882	4
29774	205353	2403	90	4
29783	205409	2403	4728	4
29791	205438	2403	2083	4
29963	206794	2426	1016	4
29976	206866	2427	613	4
29980	206900	2427	129	4
29994	206984	2427	1610	4
30361	209646	2461	552	4
30576	211163	2501	517	4
30586	211259	2501	1677	4
30819	213085	2522	253	4
30921	213752	2528	1409	4
31046	214734	2542	596	4
31119	215316	2547	622	4
31160	215566	2547	2399	4
31473	217748	2571	1357	4
31641	218950	2593	1216	4
31657	219126	2593	1740	4
31659	219131	2593	1741	4
31660	219168	2593	424	4
31661	219169	2593	3798	4
31840	220397	2614	2033	4
31855	220492	2614	517	4
31875	220660	2614	1532	4
32017	221671	2625	2289	4
32019	221683	2625	627	4
32020	221684	2625	628	4
32027	221725	2625	2968	4
32034	221777	2625	2079	4
32038	221815	2625	2083	4
32046	221848	2625	141	4
32048	221870	2625	4424	4
32085	222121	2632	1881	4
32086	222130	2632	1882	4
32187	222935	2645	694	4
32247	223442	2651	67	4
32418	224674	2669	61	4
32471	225143	2675	3308	4
32920	228472	2693	2445	4
32972	228800	2696	1240	4
33198	230361	2717	629	4
33201	230364	2717	632	4
33211	230383	2717	647	4
33213	230386	2717	2142	4
33214	230397	2717	1277	4
33252	230588	2717	6415	4
33255	230593	2717	793	4
33276	230740	2717	1646	4
33288	230829	2717	201	4
33302	230952	2717	1436	4
33369	231444	2723	563	4
33548	232512	2731	845	4
33609	232829	2735	3230	4
33610	232835	2735	67	4
33615	232866	2735	779	4
33640	233080	2737	613	4
33925	235339	2767	1494	4
33940	235506	2767	2167	4
33952	235615	2767	253	4
33972	235712	2767	2396	4
34058	236155	2770	1943	4
34216	237285	2781	1846	4
34414	238697	2798	658	4
34419	238725	2798	6735	4
34428	238768	2798	779	4
34431	238780	2798	793	4
34439	238809	2798	2691	4
34448	238877	2798	2745	4
34472	238984	2798	2993	4
34544	239414	2799	2458	4
34765	240689	2810	9	4
34827	241150	2817	6193	4
35065	242939	2834	2478	4
35077	243021	2834	2494	4
35078	243022	2834	2495	4
35097	243102	2834	1559	4
35105	243155	2834	6764	4
35107	243158	2834	6767	4
35134	243342	2834	3099	4
35141	243383	2834	3544	4
35142	243384	2834	823	4
35149	243414	2834	2458	4
35153	243436	2834	2085	4
35156	243473	2834	1589	4
35203	243820	2834	1154	4
35207	243836	2834	3376	4
35222	243955	2834	1725	4
35459	245504	2852	141	4
35513	245890	2865	2085	4
35734	247494	2894	658	4
35927	248959	2934	6790	4
36103	250295	2957	2037	4
36122	250425	2957	129	4
36128	250460	2957	152	4
36148	250626	2957	258	4
36429	252486	2981	1435	4
36686	254569	3015	4282	4
36918	256378	3034	2192	4
36959	256545	3040	1509	4
36961	256558	3040	690	4
36965	256568	3040	67	4
36978	256694	3040	1839	4
36979	256696	3040	1610	4
36982	256710	3040	1844	4
36984	256717	3040	1849	4
36986	256734	3041	658	4
37039	257031	3046	2287	4
37042	257047	3046	3886	4
37048	257065	3046	1946	4
37054	257087	3046	2100	4
37057	257098	3046	628	4
37058	257099	3046	629	4
37059	257100	3046	630	4
37065	257108	3046	1879	4
37093	257253	3046	682	4
37102	257294	3046	2560	4
37115	257354	3046	722	4
37116	257363	3046	1171	4
37147	257659	3046	2110	4
37264	258604	3058	676	4
37271	258653	3058	129	4
37334	259146	3061	29	4
37342	259179	3061	1947	4
37365	259396	3061	2168	4
37469	260061	3069	3408	4
37479	260106	3069	61	4
37492	260178	3069	6829	4
37502	260241	3069	253	4
37505	260249	3069	276	4
37666	261526	3082	596	4
37717	261863	3082	2684	4
37721	261878	3082	376	4
37722	261885	3082	3545	4
37753	262079	3082	218	4
37772	262210	3082	1682	4
37851	262598	3085	2375	4
38014	263564	3101	1277	4
38032	263718	3101	1589	4
38062	263959	3107	1040	4
38063	263970	3107	2925	4
38070	264004	3107	686	4
38072	264010	3107	60	4
38082	264084	3107	2677	4
38317	265623	3124	2102	4
38453	266645	3135	1879	4
38462	266663	3135	1169	4
38469	266771	3136	2084	4
38502	267000	3139	705	4
38593	267596	3148	1646	4
38736	268677	3157	777	4
38867	269666	3166	1760	4
38873	269704	3166	694	4
38999	270628	3183	1677	4
39067	271059	3198	2102	4
39134	271617	3210	2064	4
39147	271663	3210	1906	4
39149	271681	3210	1948	4
39157	271830	3210	1610	4
39160	271881	3210	1453	4
39161	271885	3210	3504	4
39228	272431	3222	793	4
39239	272538	3222	923	4
39301	272993	3229	1157	4
39378	273522	3248	616	4
39554	274772	3266	1632	4
39784	276213	3286	517	4
39819	276417	3286	2792	4
39862	276704	3288	1932	4
39961	277287	3295	1942	4
39982	277413	3295	1869	4
40325	279755	3320	2226	4
40442	280609	3338	2100	4
40444	280612	3338	647	4
40485	280864	3340	1740	4
40551	281396	3354	3408	4
40560	281432	3354	3690	4
40565	281453	3354	3923	4
40573	281476	3354	3211	4
40731	282395	3373	2018	4
40806	282850	3376	6489	4
40894	283525	3390	616	4
40901	283580	3390	1948	4
40911	283642	3390	690	4
40920	283675	3390	709	4
40929	283722	3390	2615	4
40930	283725	3390	9	4
41025	284356	3395	2037	4
41165	285214	3402	4518	4
41321	286312	3419	1754	4
41341	286363	3419	2142	4
41362	286452	3421	31	4
41528	287337	3432	3232	4
41544	287456	3433	1881	4
41564	287587	3435	4805	4
41599	287825	3437	1882	4
41799	289256	3452	1597	4
41817	289364	3452	6050	4
41825	289430	3452	951	4
41841	289510	3452	1668	4
41843	289530	3452	1981	4
41849	289564	3452	1677	4
41881	289749	3452	2128	4
41974	290688	3459	694	4
42103	291518	3468	2921	4
42116	291649	3471	2288	4
42119	291656	3471	2289	4
42297	292733	3479	2033	4
42306	292837	3479	36	4
42315	292918	3479	61	4
42317	292921	3479	695	4
42384	293389	3485	1878	4
42385	293390	3485	2013	4
42740	295362	3507	1879	4
42746	295380	3507	682	4
42766	295479	3509	658	4
42852	296047	3517	17	4
42876	296133	3517	470	4
42926	296415	3520	3856	4
42931	296483	3520	627	4
42932	296484	3520	628	4
42934	296486	3520	630	4
43045	297331	3525	1881	4
43055	297387	3525	1788	4
43080	297539	3528	4469	4
43084	297561	3528	2487	4
43117	297709	3529	560	4
43121	297735	3529	1169	4
43122	297741	3529	1222	4
43164	298044	3534	3883	4
43239	298375	3535	630	4
43301	298773	3536	34	4
43305	298782	3536	36	4
43309	298858	3536	690	4
43367	299262	3540	3911	4
43452	299689	3540	1882	4
43628	301232	3552	1795	4
43847	302748	3559	3557	4
43850	302756	3559	1037	4
43969	303503	3560	7128	4
43970	303506	3560	2531	4
44181	305335	3575	1054	4
44196	305458	3577	585	4
44205	305518	3577	3886	4
44221	305556	3577	630	4
44223	305558	3577	632	4
44244	305611	3577	3632	4
44247	305628	3577	3012	4
44251	305642	3577	664	4
44255	305656	3577	1509	4
44260	305687	3577	2554	4
44269	305714	3577	4694	4
44270	305723	3577	2299	4
44275	305768	3577	769	4
44338	306240	3584	1494	4
44345	306281	3584	618	4
44355	306346	3584	694	4
44356	306350	3584	2938	4
44383	306532	3589	31	4
44384	306533	3589	32	4
44385	306537	3589	613	4
44499	307257	3601	3877	4
44500	307259	3601	3883	4
44528	307488	3602	1795	4
44532	307517	3602	2103	4
44575	307817	3612	568	4
44849	309563	3631	2033	4
44905	310008	3638	6397	4
44958	310299	3641	34	4
45013	310911	3647	253	4
45103	311449	3660	2190	4
45230	312151	3674	17	4
45232	312156	3674	585	4
45261	312332	3675	679	4
45321	312655	3680	709	4
45457	313613	3692	2037	4
45566	314111	3692	2083	4
45608	314452	3693	1368	4
45675	314992	3699	3089	4
45677	315016	3699	5313	4
45685	315058	3699	129	4
45830	316071	3706	3950	4
45921	316596	3709	1882	4
45997	317112	3719	695	4
46178	318369	3731	596	4
46185	318388	3731	2190	4
46190	318409	3731	664	4
46279	319034	3736	19	4
46294	319140	3736	67	4
46437	320030	3745	1275	4
46457	320155	3746	1275	4
46592	321213	3761	4380	4
46621	321353	3761	201	4
46628	321396	3761	552	4
46631	321411	3761	226	4
46635	321428	3761	1977	4
46636	321429	3761	1846	4
46637	321433	3761	2820	4
46652	321504	3761	3123	4
46712	321936	3769	7094	4
46715	321951	3769	9	4
46980	323595	3775	564	4
46984	323627	3775	1370	4
47175	324707	3784	2168	4
47456	326737	3810	3506	4
47575	327544	3837	4229	4
47596	327708	3837	504	4
47597	327711	3837	383	4
47599	327724	3837	1741	4
47606	327782	3837	981	4
47611	327800	3837	2118	4
47613	327810	3837	1308	4
47617	327826	3837	1310	4
47839	329320	3848	2003	4
48186	331906	3886	1435	4
48188	331920	3886	1708	4
48189	331921	3886	6067	4
48273	332495	3896	564	4
48406	333326	3904	3912	4
48411	333338	3904	1881	4
48430	333423	3904	1216	4
48433	333458	3904	2018	4
48490	333878	3905	3195	4
48516	334021	3907	629	4
48527	334069	3907	5305	4
48530	334101	3907	5311	4
48534	334110	3907	1347	4
48572	334329	3907	1869	4
48762	335387	3917	141	4
48880	336064	3923	359	4
49008	336754	3927	1225	4
49012	336784	3927	2302	4
49043	336976	3930	622	4
49137	337494	3939	1277	4
49205	337945	3945	2376	4
49245	338220	3952	4645	4
49254	338291	3953	3363	4
49283	338471	3957	573	4
49290	338541	3957	2482	4
49305	338633	3957	2514	4
49306	338635	3957	1559	4
49348	338855	3961	1881	4
49357	338879	3961	1882	4
49390	339129	3966	3883	4
49540	339981	3972	695	4
49618	340411	3973	2968	4
49619	340422	3973	709	4
49647	340701	3973	2792	4
49650	340723	3973	1610	4
49652	340735	3973	2980	4
49669	340826	3973	1706	4
49674	340850	3973	1623	4
49705	341002	3975	585	4
49736	341174	3975	779	4
49737	341182	3975	115	4
49954	342668	3984	3221	4
50098	343640	3995	4244	4
50350	345152	4010	6818	4
50471	345903	4012	36	4
50499	346033	4013	6217	4
50547	346345	4014	779	4
50559	346458	4015	4282	4
50616	346816	4022	3368	4
50722	347593	4033	1277	4
50772	347869	4033	2684	4
50773	347870	4033	3544	4
50782	347919	4033	2711	4
50785	347939	4033	4424	4
50799	348053	4033	1740	4
51046	349356	4038	36	4
51051	349372	4038	1277	4
51057	349378	4038	4454	4
51085	349492	4038	2300	4
51089	349521	4038	2226	4
51100	349645	4038	424	4
51202	350206	4044	613	4
51203	350215	4044	5249	4
51326	351115	4056	1498	4
51489	351990	4072	36	4
51495	352024	4072	2212	4
51686	353344	4077	1461	4
51704	353613	4077	3798	4
51793	354168	4090	1040	4
51829	354420	4095	799	4
51929	355055	4108	111	4
51965	355249	4110	1882	4
52037	355664	4112	4983	4
52062	355801	4113	709	4
52087	355969	4113	921	4
52309	357465	4132	2167	4
52388	357913	4140	2299	4
52608	359208	4156	2302	4
52626	359308	4158	1165	4
52721	359885	4167	1946	4
52734	359943	4167	1054	4
52745	360002	4167	7284	4
52763	360077	4167	731	4
52778	360138	4167	2650	4
52786	360168	4167	564	4
52814	360348	4170	90	4
52833	360483	4170	1839	4
53101	362252	4204	3230	4
53122	362532	4212	1754	4
53141	362637	4213	3912	4
53144	362667	4213	658	4
53159	362795	4213	2736	4
53196	363071	4214	2128	4
53285	363602	4224	2018	4
53288	363627	4224	564	4
53292	363676	4224	253	4
53295	363695	4224	1386	4
53300	363708	4224	2876	4
53395	364317	4239	27	4
53404	364367	4239	61	4
53406	364393	4239	9	4
53410	364438	4239	1846	4
53499	364850	4245	383	4
53582	365503	4253	4637	4
53757	366975	4267	1453	4
54010	368803	4308	1088	4
54068	369112	4308	2997	4
54120	369518	4315	227	4
54121	369520	4315	232	4
54401	371681	4352	1439	4
54687	373606	4378	232	4
54688	373608	4378	253	4
54702	373673	4380	1948	4
54720	373783	4380	988	4
54734	373865	4382	2228	4
54864	374800	4395	9	4
54989	375741	4419	32	4
55016	375910	4422	951	4
55080	376302	4425	928	4
55090	376357	4425	1426	4
55104	376472	4426	5320	4
55267	377699	4442	928	4
55591	380253	4491	2792	4
55772	381602	4502	1040	4
56059	383628	4528	1839	4
56070	383688	4528	1435	4
56378	385843	4552	1277	4
56411	386054	4556	1009	4
56576	387280	4570	1164	4
57260	391506	4614	6483	4
57433	392444	4624	628	4
57467	392581	4624	2021	4
57688	394151	4649	779	4
58011	396431	4671	17	4
58040	396648	4679	3856	4
58291	398317	4691	2142	4
58294	398337	4691	4457	4
58345	398672	4694	253	4
58444	399325	4706	779	4
58506	399719	4708	34	4
58686	401009	4727	1099	4
58785	401739	4738	630	4
58838	402007	4743	3523	4
59043	403599	4776	552	4
59069	403797	4780	1869	4
59070	403800	4780	286	4
59118	404242	4784	1981	4
59297	405536	4804	658	4
59341	405848	4807	90	4
59373	406061	4807	1436	4
59552	407399	4819	563	4
59588	407670	4819	1844	4
59596	407727	4819	1861	4
59597	407728	4819	2159	4
59601	407739	4819	5670	4
59603	407749	4819	5089	4
59876	409737	4844	633	4
59879	409740	4844	1879	4
60227	412674	4877	2128	4
60318	413165	4884	517	4
60425	413907	4894	1016	4
60738	416405	4937	1220	4
60772	416632	4946	630	4
60836	416959	4948	694	4
60839	417012	4948	504	4
60840	417027	4948	552	4
60842	417033	4948	1846	4
60843	417039	4948	253	4
60846	417049	4948	286	4
61010	418351	4975	7275	4
61060	418669	4981	658	4
66	428	5	67	5
70	468	5	200	5
148	944	13	676	5
265	1647	15	9	5
310	2029	18	1275	5
350	2259	21	1325	5
356	2289	21	672	5
358	2301	21	1347	5
383	2462	22	1401	5
417	2779	28	1047	5
434	2896	28	1368	5
436	2899	28	141	5
438	2913	28	1113	5
479	3360	30	1701	5
483	3378	30	1708	5
499	3459	31	1736	5
527	3596	34	1781	5
540	3669	34	1804	5
547	3712	34	1811	5
639	4201	38	68	5
691	4637	42	1932	5
697	4673	43	1942	5
698	4676	43	1943	5
700	4689	43	90	5
710	4760	43	1844	5
733	5009	44	1610	5
799	5473	50	628	5
840	5713	52	2036	5
866	5941	59	1409	5
906	6214	66	2062	5
915	6254	66	1308	5
1001	6812	73	253	5
1019	6870	76	32	5
1026	6887	76	1169	5
1032	6929	76	1135	5
1033	6947	76	2062	5
1044	7051	79	27	5
1045	7055	79	31	5
1048	7062	79	1760	5
1051	7087	79	560	5
1056	7121	79	2226	5
1060	7181	79	504	5
1062	7186	79	418	5
1106	7586	84	628	5
1107	7587	84	629	5
1108	7588	84	630	5
1109	7589	84	631	5
1111	7591	84	633	5
1112	7592	84	1901	5
1113	7594	84	1881	5
1114	7596	84	1905	5
1115	7597	84	1906	5
1116	7600	84	1047	5
1118	7614	84	664	5
1120	7622	84	1882	5
1124	7630	84	60	5
1128	7661	84	2300	5
1140	7750	85	1047	5
1157	7937	86	1906	5
1261	8710	95	139	5
1277	8861	97	2483	5
1285	8893	97	616	5
1286	8895	97	36	5
1315	8961	97	2142	5
1328	8999	97	2514	5
1331	9025	97	2212	5
1342	9092	97	686	5
1359	9175	97	1898	5
1363	9201	97	2584	5
1372	9277	97	2609	5
1376	9292	97	2612	5
1380	9307	97	2615	5
1386	9331	97	2625	5
1390	9362	97	2079	5
1391	9372	97	1576	5
1394	9379	97	2639	5
1402	9407	97	2649	5
1412	9448	97	1100	5
1414	9450	97	2667	5
1417	9453	97	2670	5
1423	9479	97	2679	5
1436	9558	97	141	5
1446	9648	97	152	5
1447	9660	97	1736	5
1449	9678	97	2735	5
1455	9727	97	2743	5
1460	9752	97	2751	5
1466	9798	97	1963	5
1469	9817	97	2761	5
1484	9887	97	2776	5
1489	9916	97	2785	5
1496	9964	97	951	5
1503	10002	97	2812	5
1506	10024	97	2817	5
1507	10027	97	232	5
1513	10042	97	2820	5
1518	10070	97	2828	5
1519	10073	97	2829	5
1524	10097	97	2839	5
1528	10114	97	1746	5
1531	10120	97	2847	5
1533	10127	97	2851	5
1561	10260	97	2887	5
1570	10303	97	1706	5
1600	10418	100	2921	5
1640	10737	101	2932	5
1732	11469	108	1725	5
1848	12322	118	777	5
1923	12851	123	1882	5
1938	12989	125	1932	5
2037	13700	136	656	5
2083	13951	140	2445	5
2127	14336	146	543	5
2194	14838	156	184	5
2200	14880	156	3108	5
2202	14891	156	1875	5
2271	15546	170	596	5
2327	15984	177	2604	5
2375	16332	181	383	5
2382	16362	181	552	5
2412	16613	187	3195	5
2472	17030	193	3209	5
2538	17569	199	31	5
2540	17571	199	32	5
2544	17582	199	658	5
2564	17713	203	67	5
2583	17814	205	564	5
2585	17837	205	258	5
2663	18370	214	3265	5
2666	18394	214	3267	5
2670	18399	214	9	5
2684	18480	214	1426	5
2687	18493	214	1869	5
2701	18716	224	88	5
2781	19133	226	2110	5
2789	19203	226	1932	5
2798	19242	226	986	5
2807	19303	227	447	5
2856	19793	227	1435	5
2957	20465	239	552	5
3102	21572	253	3426	5
3117	21659	253	731	5
3121	21675	253	2596	5
3143	21914	253	383	5
3272	22796	264	627	5
3273	22797	264	628	5
3274	22798	264	629	5
3275	22799	264	630	5
3276	22800	264	631	5
3277	22801	264	632	5
3278	22802	264	633	5
3279	22803	264	1878	5
3280	22804	264	1901	5
3281	22807	264	1879	5
3282	22808	264	1880	5
3373	23579	277	253	5
3399	23748	281	1509	5
3404	23819	283	1220	5
3427	23927	285	564	5
3453	24082	287	2254	5
3458	24115	287	3221	5
3461	24155	287	3212	5
3465	24172	287	1171	5
3547	24797	288	2911	5
3571	24907	289	1099	5
3574	24913	289	814	5
3582	24972	289	907	5
3585	24985	289	921	5
3587	25014	289	551	5
3595	25077	289	286	5
3659	25525	301	3023	5
3673	25670	305	27	5
3676	25681	305	32	5
3690	25807	305	689	5
3695	25833	305	1216	5
3716	26046	305	129	5
3723	26135	305	1240	5
3745	26404	305	1844	5
3749	26435	305	2828	5
3858	27298	311	1435	5
3924	27782	321	568	5
3925	27796	321	620	5
3927	27812	321	60	5
4001	28318	329	90	5
4061	28685	332	31	5
4063	28696	332	2100	5
4068	28708	332	2142	5
4133	29237	335	3691	5
4176	29458	335	141	5
4183	29509	336	1037	5
4189	29532	336	60	5
4240	29860	341	1277	5
4262	30037	343	3739	5
4271	30062	343	1881	5
4283	30132	343	517	5
4316	30355	349	1037	5
4321	30373	349	709	5
4327	30425	350	627	5
4329	30427	350	629	5
4331	30438	350	1087	5
4369	30754	354	596	5
4370	30761	354	2287	5
4375	30794	354	1509	5
4377	30809	354	690	5
4379	30823	354	67	5
4381	30834	354	2299	5
4393	30935	354	2082	5
4400	30989	354	1409	5
4408	31067	354	172	5
4411	31109	354	2002	5
4419	31149	354	923	5
4424	31171	354	928	5
4457	31396	354	2845	5
4466	31432	354	1386	5
4493	31552	354	2120	5
4495	31567	354	3300	5
4507	31625	354	337	5
4508	31633	354	1728	5
4511	31637	354	2129	5
4526	31719	355	656	5
4529	31737	355	699	5
4538	31793	355	1426	5
4562	32019	361	1498	5
4573	32069	361	61	5
4642	32485	364	1632	5
4643	32489	364	3195	5
4704	32931	374	3175	5
4715	32979	375	2033	5
4717	32997	375	3408	5
4722	33026	375	2038	5
4723	33027	375	3089	5
4733	33082	375	3703	5
4737	33124	375	97	5
4739	33128	375	769	5
4746	33190	375	799	5
4747	33195	375	802	5
4748	33201	375	517	5
4752	33223	375	4217	5
4755	33246	375	1105	5
4758	33275	375	2054	5
4759	33285	375	521	5
4760	33308	375	152	5
4761	33316	375	2167	5
4762	33341	375	877	5
4765	33355	375	524	5
4766	33382	375	1963	5
4769	33391	375	504	5
4773	33410	375	195	5
4776	33423	375	1741	5
4777	33442	375	424	5
4779	33464	375	551	5
4780	33467	375	1839	5
4785	33492	375	1846	5
4788	33504	375	1668	5
4792	33540	375	1861	5
4794	33555	375	1865	5
4795	33566	375	1869	5
4798	33580	375	292	5
4799	33586	375	1618	5
4800	33588	375	2118	5
4803	33602	375	1308	5
4804	33612	375	2396	5
4805	33616	375	1453	5
4806	33636	376	447	5
