	anime_ids	name	genre	type	episodes	rating	members
5767	3544	Yuri Seijin Naoko-san	Comedy	OVA	1	5.95	9485
5770	5336	Kotatsu Neko (ONA)	Comedy	ONA	2	5.94	678
5771	6735	Kumo to Tulip	Adventure	Movie	1	5.94	843
5774	5583	Meshimase Lodoss-tou Senki: Sorette Oishii no?	Comedy	TV	13	5.94	1187
5775	6050	Santa Company	Fantasy	Movie	1	5.94	2659
5777	5140	Selector Infected WIXOSS: Midoriko-san to Piruruku-tan	Comedy	Special	3	5.94	5505
5781	7094	Cream Lemon: New Generation	Drama,Romance	OVA	4	5.93	917
5785	4257	Hoshi no Umi no Amuri	Adventure,Fantasy,Sci-Fi	OVA	3	5.93	2443
5790	1165	Duel Masters	Action,Adventure,Comedy,Shounen	TV	26	5.92	13012
5791	6447	Haru wa Kuru	Adventure	ONA	1	5.92	547
5795	5303	Pugyuru	Comedy,Fantasy,School	TV	13	5.92	2513
5798	6439	Tobira wo Akete	Action,Adventure,Fantasy,Sci-Fi	Movie	1	5.92	894
5803	6614	Kashi no Ki Mokku	Adventure,Fantasy	TV	52	5.91	787
5806	7283	Shizuku	Comedy	Movie	1	5.91	1484
5811	6550	Coluboccoro	Fantasy,Sci-Fi	OVA	1	5.89	1081
5812	2036	Cosplay Complex: Extra Identification	Comedy	OVA	1	5.9	2145
5813	7210	DinoZone	Adventure,Sci-Fi,Shounen	OVA	5	5.9	636
5816	3376	Karen Senki	Action,Sci-Fi	ONA	11	5.9	8697
5828	6539	Wellber no Monogatari: Kanashimi no Senshi Galahad no Banka	Action,Adventure,Comedy,Fantasy	OVA	1	5.89	472
5829	1450	Divine Gate	Action,Fantasy,Sci-Fi	TV	12	5.88	83271
5830	6445	Honey Tokyo	Sci-Fi	ONA	1	5.88	1410
5840	4489	Wizardry	Action,Adventure,Fantasy	OVA	1	5.88	991
5842	6630	Ali Baba to 40-hiki no Touzoku	Action,Fantasy	Movie	1	5.87	602
5850	1436	Chaos Dragon: Sekiryuu Seneki	Action,Fantasy,Supernatural	TV	12	5.86	62257
5858	1804	Superflat First Love	Adventure,Fantasy	Special	1	5.86	2433
5862	7000	Growlanser IV: Wayfarer of the Time	Action	OVA	1	5.85	931
5868	4397	Parappa the Rapper	Comedy,Fantasy	TV	30	5.85	1199
5874	7291	Mini Moni the TV	Comedy	TV	15	5.84	273
5879	6254	Lupin VIII	Adventure,Comedy,Shounen	Special	1	5.83	1166
5881	5247	Misute♡naide Daisy	Comedy,Romance,Sci-Fi	TV	12	5.83	720
5884	7332	Utopa	Sci-Fi	Movie	1	5.83	590
5885	6238	Band of Ninja	Action	Movie	1	5.82	748
5888	894	Kyoto Animation: Hoshi-hen	Fantasy	Special	1	5.82	2295
5894	3796	Boku no Imouto wa &quot;Osaka Okan&quot;: Haishin Gentei Osaka Okan.	Comedy	ONA	1	5.81	2738
5898	2864	Hacka Doll	Fantasy	Special	2	5.81	2961
5900	5924	Iczer-Girl Iczelion	Action,Adventure,Sci-Fi	OVA	2	5.81	1194
5902	6090	Landlock	Adventure,Fantasy,Sci-Fi	OVA	2	5.81	965
5903	6078	Moekan The Animation	Comedy,Romance	OVA	3	5.81	1859
5907	7183	Alice in Cyberland	Action	OVA	1	5.8	605
5913	6054	Saiki Kusuo no Ψ-nan	Comedy,School,Shounen,Supernatural	ONA	1	5.81	3584
5914	2128	Seisen Cerberus: Ryuukoku no Fatalités	Adventure,Fantasy	TV	13	5.8	49394
5915	6714	Shokupan Mimi	Comedy	TV	12	5.8	803
5923	3265	Dimension Loop	Sci-Fi	OVA	1	5.79	1805
5924	3500	Endride	Adventure,Fantasy	TV	24	5.79	38223
5931	5970	Circuit Angel: Ketsui no Starting Grid	Action	OVA	1	5.78	424
5934	6480	Shibainuko-san	Comedy	TV	26	5.78	6204
5936	2812	Zoku Natsume Yuujinchou: 3D Nyanko-sensei Gekijou	Comedy	Special	5	5.78	3265
5937	7162	Dallos Special	Fantasy	Movie	1	5.77	301
5942	6073	Okitegami Kyouko no Bibouroku x Monogatari	Supernatural	ONA	1	5.77	1771
5948	6790	Super Mario Brothers: Peach-hime Kyuushutsu Daisakusen!	Adventure,Comedy,Shounen	Movie	1	5.76	2029
5961	943	Kyoto Animation: Hassou-hen	Fantasy	Special	1	5.73	2246
5962	1677	Lance N&#039; Masques	Fantasy	TV	12	5.73	31827
5969	7023	Kyoufu no Bio Ningen Saishuu Kyoushi	Action,Adventure,Comedy,School,Supernatural	OVA	1	5.72	1628
5970	6034	R20: Ginga Kuukou	Sci-Fi	Special	1	5.72	563
5974	7001	Capricorn	Adventure,Comedy,Fantasy,Sci-Fi,Shounen	OVA	1	5.71	1207
5981	1646	Ai Mai! Moe Can Change!	Comedy,Sci-Fi	OVA	1	5.7	4953
5991	6738	KY Kei JC Kuukichan	Comedy,School	ONA	6	5.69	394
5994	2735	Pink Mizu Dorobou Ame Dorobou	Adventure,Comedy,Fantasy,Shounen	Movie	1	5.7	339
5997	6061	Bishoujo Mobage: Mobami-chan	Fantasy	ONA	1	5.68	763
6002	6441	Kuro Nyago	Fantasy	Movie	1	5.68	1979
6004	6483	Sotsugyou M: Ore-tachi no Carnival	Drama,School	OVA	2	5.68	1268
6007	6929	Barom One	Action,Sci-Fi,Shounen,Supernatural	TV	13	5.67	772
6009	2065	Eien no Aselia	Adventure,Drama,Fantasy	OVA	2	5.67	3132
6011	6798	Majuu Sensen: The Apocalypse	Action,Fantasy	TV	13	5.67	747
6015	6862	Tokyo Juushouden	Action,Adventure,Shounen,Supernatural	OVA	3	5.67	1001
6018	5943	Gokicha!!	Comedy	ONA	2	5.66	5615
6019	4805	Legend of Lemnear: Kyokuguro no Tsubasa Valkisas	Action,Adventure,Fantasy	OVA	1	5.66	3367
6024	4230	Abashiri Ikka	Action,Comedy,Shounen	OVA	4	5.64	2000
6031	6508	Ikeike! Momon-chan	Comedy	TV	15	5.64	443
6036	7167	Kokoro ga Sakebitagatterunda. x Sony Hi-Res &quot;Walkman&quot; and Headphone	Drama	Special	1	5.63	1038
6042	4424	Double-J	Comedy,School,Shounen	TV	11	5.62	8467
6046	5077	663114	Fantasy	Movie	1	5.61	1701
6050	4983	Copihan	Comedy,School,Sci-Fi	ONA	7	5.61	6167
6051	4225	Jikuu Ihoujin Kyoko: Chocola ni Omakase!	Comedy,Fantasy	OVA	1	5.61	2039
6052	7166	Meiji x Kokosake &amp; anohana Receipt Oubo Campaign	Drama	Special	2	5.6	2732
6055	4648	Amon Saga	Action,Adventure,Fantasy	OVA	1	5.6	2781
6060	5479	Nihonichi Momotarou	Fantasy	Movie	1	5.59	705
6061	7284	Prayers	Sci-Fi	OVA	2	5.59	952
6062	3798	Sparrow&#039;s Hotel	Comedy	TV	12	5.59	6654
6084	7315	Hanaori	Comedy	Movie	1	5.54	450
6095	2650	Kämpfer Picture Drama	Comedy	Special	1	5.51	10213
6097	7328	SOS TV Walpurgis Night Fever Episode 0	Comedy,Sci-Fi	Special	1	5.51	542
6098	6146	You Shoumei Bijutsukan Line	Fantasy	OVA	1	5.51	483
6105	5674	Chinka	Action	Special	1	5.49	132
6107	6509	Ikeike! Momon-chan Specials	Comedy	Special	3	5.49	321
6108	6270	Top wo Nerae 2! Kagaku Kouza	Sci-Fi	Special	3	5.49	737
6113	3245	Wagamama High Spec	Comedy,School	TV	12	5.48	19984
6114	6901	Compiler	Comedy,Drama,Romance,Sci-Fi	OVA	2	5.47	1028
6116	7069	Explorer Woman Ray	Action,Adventure	OVA	2	5.47	594
6117	3499	Onigiri	Comedy,Fantasy,Supernatural	TV	13	5.47	15364
6119	5617	Keitai Shoujo	Comedy,Drama,Romance,School	ONA	6	5.46	3655
6128	7330	Idol Ace	Comedy	ONA	1	5.44	559
6135	6987	Netrun-mon the Movie	Comedy	OVA	1	5.42	961
6140	1347	Nandarou	Comedy	Special	1	5.41	1584
6146	4518	Mahou no Chocolate	Drama,Romance	OVA	1	5.39	2277
6147	7275	A.LI.CE	Sci-Fi	Movie	1	5.38	1034
6148	3104	Ai wa KAT-TUN	Comedy	ONA	5	5.38	1513
6151	4172	Jikuu Bouken Nuumamonjaa	Action,Comedy,Fantasy	OVA	1	5.37	5348
6153	6351	Shinpi no Hou	Adventure,Supernatural	Movie	1	5.37	1100
6154	3820	Ai Tenchi Muyou! Recaps	Comedy,Sci-Fi,Shounen	Special	10	5.36	2434
6155	6753	Hanasaka Jijii	Comedy,Drama	Movie	1	5.36	206
6161	6737	Shiawasette Naani	Fantasy	OVA	1	5.35	434
6169	1835	Ark IX	Action	OVA	1	5.33	5308
6170	5951	Hyper-Psychic Geo Garaga	Action,Adventure,Sci-Fi	Movie	1	5.33	674
6175	5636	Spectral Force Chronicle Divergence	Fantasy	OVA	1	5.32	410
6180	6250	Deva Zan	Action,Fantasy	Special	1	5.28	1547
6188	4487	Hanare Toride no Yonna	Adventure,Fantasy	Movie	1	5.26	1748
6190	5997	Odin: Koushi Hansen Starlight	Action,Adventure,Drama,Sci-Fi	Movie	1	5.26	1408
6191	5762	Potecco Babies	Comedy	ONA	2	5.26	184
6198	6830	One: Kagayaku Kisetsu e	Drama,Supernatural	OVA	4	5.24	2285
6200	7187	Highway Jenny	Fantasy	OVA	1	5.23	677
6202	2754	Owari no Chronicle	Action,Adventure,Fantasy,Sci-Fi	Special	1	5.22	1623
6205	5195	First Kiss Monogatari	Drama,Romance	OVA	1	5.21	1878
6213	5641	Spelunker Sensei	Comedy	OVA	1	5.18	1976
6215	6038	Mayo Elle Otoko no Ko	Comedy,School	OVA	1	5.17	820
6216	5198	Nougyou Musume!	Comedy	Special	1	5.17	1133
6218	5337	Oshiruko	Comedy	ONA	1	5.16	749
6219	6544	Amada Anime Series: Super Mario Brothers	Adventure,Comedy,Shounen	OVA	3	5.15	1552
6234	5304	Haru no Ashioto The Movie: Ourin Dakkan	Action,Comedy,School	Movie	1	5.11	1243
6243	5761	Susume! Gachimuchi Sankyoudai	Comedy	ONA	1	5.07	132
6249	5457	BAR Kiraware Yasai	Comedy	TV	13	5.04	1785
6256	6700	Chagama Ondo	Comedy,Supernatural	Movie	1	4.99	322
6265	5316	Rayca	Sci-Fi	OVA	1	4.95	841
6267	5667	KochinPa!	Comedy	TV	12	4.94	529
6268	3621	Ketsuekigata-kun! Featuring Yuri &amp; Nasuno	Comedy	Special	1	4.93	1783
6274	6696	Hinomaru Hatanosuke: Bakemonoyashiki no Maki	Supernatural	Movie	1	4.89	593
6286	6708	Jingle	Fantasy	ONA	1	4.8	214
6288	5733	Tairiki Tarou no Mucha Shuugyou	Action	Movie	1	4.8	852
6290	6659	Konnichiwa Onara Gorou	Comedy	ONA	1	4.76	483
6293	5014	JK Meshi!	Comedy	TV	26	4.71	7131
6296	5398	Fashion no Hajimari	Comedy	ONA	1	4.7	352
6298	5320	Issunboushi no Shusse	Supernatural	Movie	1	4.69	685
6301	6463	Tonari no Yarou	Comedy	Movie	1	4.65	482
6302	5747	Nezumi no Rusuban	Action	Movie	1	4.64	532
6306	6697	Bouken Dankichi: Hyouryuu no Maki	Adventure	Movie	1	4.6	438
6307	4542	6 Angels	Action,Sci-Fi	ONA	6	4.59	1890
6314	6873	Rebirth Moon Divergence	Action,Fantasy	OVA	1	4.5	350
6318	5725	Ragnastrike Angels	Action	TV	12	4.42	7365
6325	5618	Hanoka	Sci-Fi	TV	12	4.27	1686
6333	5675	001	Comedy	ONA	1	4.0	916
6334	6193	Byston Well Monogatari: Garzey no Tsubasa	Fantasy	OVA	3	3.99	5822
6345	5749	The Wash Bird of the Wash Island	Comedy,Fantasy	ONA	1	3.75	312
6352	6709	Ai (ONA)	Romance	ONA	1	3.6	332
6353	5264	Nendo no Tatakai 2	Comedy,Fantasy	ONA	1	3.46	1042
6354	5265	Nendo no Tatakai	Comedy,Fantasy	ONA	1	3.36	1174
6359	5487	Shitcom	Comedy,Romance	ONA	1	2.93	8126
6367	2895	Channel 5.5 3rd Season Prologue	Comedy	ONA	1	4.91	155
6369	2896	Channel 5.5 4th Season Prologue	Comedy	ONA	1	4.81	157
6372	6767	Dorami-chan: Hello Kyouryuu Kids!!	Fantasy	Movie	1	5.9	135
6373	6766	Dorami-chan: Wow, The Kid Gang of Bandits	Fantasy	Movie	1	5.35	126
6382	6727	Katte ni Shirokuma	Comedy	OVA	1	6.04	120
6387	5766	Kintarou	Drama	Movie	1	5.93	91
6388	6633	Kujira no Josephina	Adventure,Fantasy	TV	23	6.53	158
6392	5702	Legend of Basara: Shinbashi Theater	Comedy	Special	1	6.31	163
6393	5506	Linetown	Comedy	TV	50	6.18	369
6397	2887	Nar Doma	Comedy	TV	26	5.02	2124
6401	6443	Piroppo	Comedy	TV	23	5.06	251
6402	6587	Ribbon no Kishi (1999)	Adventure	Movie	1	5.86	178
6403	6655	Taiman Blues: Shimizu Naoto-hen	Shounen	OVA	3	4.85	104
