id,insta_follower,tiktok,youtube,categories,price_category
2553,MEDIUM,HIGH,MEDIUM,"Fantasy,Sci-Fi,Shounen",MEDIUM
3144,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Shounen",MEDIUM
2127,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Drama",MEDIUM
1564,MEDIUM,HIGH,MEDIUM,"Action,Comedy,Sci-Fi,Shounen",MEDIUM
2931,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Romance,Shounen",MEDIUM
183,HIGH,HIGH,HIGH,"Comedy,Fantasy,Romance,Supernatural",HIGH
1830,MEDIUM,HIGH,HIGH,"Drama,Supernatural",MEDIUM
2464,MEDIUM,HIGH,HIGH,"Adventure,Drama,Romance,Sci-Fi",MEDIUM
5146,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Fantasy",MEDIUM
2913,MEDIUM,HIGH,HIGH,"Comedy,Shounen,Supernatural",MEDIUM
2101,MEDIUM,HIGH,HIGH,"Adventure,Drama,Sci-Fi,Supernatural",MEDIUM
2858,MEDIUM,MEDIUM,MEDIUM,"Action,Sci-Fi",MEDIUM
3528,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Shounen",MEDIUM
1318,HIGH,HIGH,HIGH,"Action,Supernatural",HIGH
693,HIGH,HIGH,HIGH,"Drama,Romance",HIGH
2279,MEDIUM,HIGH,HIGH,"Action,Sci-Fi",MEDIUM
2550,MEDIUM,MEDIUM,MEDIUM,"Action,Sci-Fi",MEDIUM
4863,MEDIUM,MEDIUM,MEDIUM,"Adventure,Romance,Sci-Fi,Shounen",MEDIUM
1492,MEDIUM,HIGH,HIGH,"Action,Drama",MEDIUM
493,HIGH,HIGH,HIGH,"Comedy,Romance,Shounen,Supernatural",HIGH
2187,MEDIUM,HIGH,HIGH,"Action,Adventure,Shounen",MEDIUM
5480,MEDIUM,MEDIUM,MEDIUM,"Comedy,Sci-Fi,Shounen",MEDIUM
832,HIGH,HIGH,HIGH,"Action,Comedy",HIGH
504,HIGH,HIGH,HIGH,"Comedy,Drama,Romance,School",HIGH
766,MEDIUM,HIGH,HIGH,"Adventure,Drama,Fantasy,Shounen",MEDIUM
556,HIGH,HIGH,HIGH,"Comedy,Supernatural",HIGH
1412,MEDIUM,HIGH,HIGH,"Comedy,Drama,Romance,School,Shounen",MEDIUM
1057,MEDIUM,HIGH,HIGH,Comedy,MEDIUM
994,HIGH,HIGH,HIGH,"Comedy,Romance",HIGH
5811,LOW,MEDIUM,LOW,"Comedy,Drama",MEDIUM
1468,MEDIUM,HIGH,HIGH,"Action,Adventure,Supernatural",MEDIUM
3209,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance",MEDIUM
621,HIGH,HIGH,HIGH,"Comedy,Drama,Supernatural",HIGH
52,HIGH,HIGH,HIGH,"Drama,Romance",HIGH
2275,MEDIUM,HIGH,HIGH,Action,MEDIUM
3264,MEDIUM,MEDIUM,MEDIUM,"Drama,Sci-Fi",MEDIUM
1579,HIGH,HIGH,HIGH,Fantasy,HIGH
1192,MEDIUM,HIGH,HIGH,"Action,Comedy,Drama",MEDIUM
597,MEDIUM,HIGH,HIGH,"Drama,Romance,Shounen",MEDIUM
326,HIGH,HIGH,HIGH,"Comedy,School",HIGH
1919,MEDIUM,HIGH,HIGH,"Action,Adventure,Drama,Fantasy,Supernatural",MEDIUM
783,HIGH,HIGH,HIGH,"Action,Sci-Fi",HIGH
3257,MEDIUM,MEDIUM,MEDIUM,"Action,Sci-Fi",MEDIUM
1036,MEDIUM,MEDIUM,MEDIUM,Shounen,MEDIUM
1180,MEDIUM,HIGH,MEDIUM,"Drama,Romance,Sci-Fi",MEDIUM
1914,MEDIUM,HIGH,HIGH,"Action,Comedy,Fantasy,School",MEDIUM
1414,MEDIUM,HIGH,HIGH,"Comedy,Drama,Romance",MEDIUM
1225,HIGH,HIGH,HIGH,"Comedy,Drama,Fantasy",MEDIUM
1474,MEDIUM,HIGH,HIGH,"Comedy,Drama",MEDIUM
3753,MEDIUM,MEDIUM,MEDIUM,"Action,Romance,Sci-Fi",MEDIUM
988,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Fantasy,Shounen",MEDIUM
1045,MEDIUM,HIGH,HIGH,"Action,Comedy,Shounen",MEDIUM
1062,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy",MEDIUM
1006,HIGH,HIGH,HIGH,"Action,Comedy,Shounen",HIGH
2948,MEDIUM,HIGH,HIGH,"Comedy,Drama,Romance,Supernatural",MEDIUM
1537,HIGH,HIGH,HIGH,"Drama,Romance",HIGH
1483,MEDIUM,HIGH,HIGH,Supernatural,MEDIUM
393,HIGH,HIGH,HIGH,"Comedy,Drama,Romance",HIGH
404,HIGH,HIGH,HIGH,"Comedy,Drama",HIGH
1132,MEDIUM,MEDIUM,MEDIUM,"Comedy,School,Shounen",MEDIUM
67,HIGH,HIGH,HIGH,"Action,Adventure,Comedy,Fantasy,Shounen,Supernatural",HIGH
1219,MEDIUM,HIGH,HIGH,"Action,Comedy,Sci-Fi",MEDIUM
387,HIGH,HIGH,HIGH,"Drama,Fantasy",HIGH
934,MEDIUM,HIGH,HIGH,"Comedy,School,Shounen",MEDIUM
3159,MEDIUM,HIGH,HIGH,"Action,Romance,Sci-Fi",MEDIUM
378,HIGH,HIGH,HIGH,"Action,Shounen,Supernatural",HIGH
3642,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Drama,Fantasy",MEDIUM
5342,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM
3566,MEDIUM,MEDIUM,HIGH,"Action,Drama,Sci-Fi",MEDIUM
255,HIGH,HIGH,HIGH,"Action,Drama,Supernatural",HIGH
771,MEDIUM,HIGH,HIGH,School,MEDIUM
1190,HIGH,HIGH,HIGH,"Comedy,School",HIGH
795,MEDIUM,HIGH,HIGH,"Drama,Supernatural",MEDIUM
5469,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Shounen",MEDIUM
2414,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Fantasy",MEDIUM
534,HIGH,HIGH,HIGH,"Action,Comedy,Sci-Fi",HIGH
448,HIGH,HIGH,HIGH,Action,HIGH
80,HIGH,HIGH,HIGH,"Action,Comedy,Fantasy,Shounen,Supernatural",HIGH
428,HIGH,HIGH,HIGH,School,MEDIUM
2638,MEDIUM,MEDIUM,MEDIUM,"Action,Romance,Sci-Fi",MEDIUM
249,MEDIUM,HIGH,HIGH,"Action,Adventure,Fantasy,Shounen",MEDIUM
418,HIGH,HIGH,HIGH,"Comedy,Romance,Supernatural",HIGH
3114,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Drama,Fantasy,Romance",MEDIUM
568,HIGH,HIGH,HIGH,"Comedy,Romance,School,Shounen",HIGH
347,HIGH,HIGH,HIGH,"Comedy,School,Sci-Fi",HIGH
4589,MEDIUM,MEDIUM,MEDIUM,Drama,MEDIUM
1267,HIGH,HIGH,HIGH,"Adventure,Comedy",MEDIUM
1618,MEDIUM,HIGH,HIGH,Drama,MEDIUM
2450,MEDIUM,HIGH,HIGH,"Comedy,Drama,Fantasy",MEDIUM
723,HIGH,HIGH,HIGH,"Action,Supernatural",HIGH
5589,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Shounen",MEDIUM
1380,HIGH,HIGH,HIGH,"Comedy,School",HIGH
1009,MEDIUM,HIGH,HIGH,"Comedy,Shounen",MEDIUM
821,HIGH,HIGH,HIGH,"Action,Comedy,School,Shounen,Supernatural",HIGH
179,HIGH,HIGH,HIGH,Drama,HIGH
400,HIGH,HIGH,HIGH,"Action,Comedy,Supernatural",HIGH
1296,HIGH,HIGH,HIGH,"Action,Adventure",MEDIUM
2591,MEDIUM,MEDIUM,HIGH,"Action,Comedy,Drama",MEDIUM
297,HIGH,HIGH,HIGH,"Action,Adventure,Fantasy,Supernatural",HIGH
1008,HIGH,HIGH,HIGH,"Action,Comedy,School,Shounen",MEDIUM
6013,MEDIUM,MEDIUM,LOW,"Adventure,Drama",MEDIUM
617,MEDIUM,HIGH,HIGH,"Comedy,Drama,Supernatural",MEDIUM
2901,MEDIUM,HIGH,HIGH,"Comedy,School",MEDIUM
2879,MEDIUM,HIGH,HIGH,"Action,Comedy,Shounen",MEDIUM
837,MEDIUM,HIGH,HIGH,"Romance,School",MEDIUM
4670,MEDIUM,MEDIUM,MEDIUM,"Drama,Romance",MEDIUM
390,HIGH,HIGH,HIGH,Sci-Fi,HIGH
128,HIGH,HIGH,HIGH,"Comedy,Drama",HIGH
194,HIGH,HIGH,HIGH,"Comedy,Fantasy,Romance,Shounen",HIGH
2248,HIGH,HIGH,HIGH,"Drama,School",HIGH
396,HIGH,HIGH,HIGH,"Action,Comedy,Drama,Romance,Sci-Fi",HIGH
3094,MEDIUM,MEDIUM,MEDIUM,"Adventure,Drama",MEDIUM
1308,HIGH,HIGH,HIGH,"Adventure,Comedy,Fantasy,Supernatural",HIGH
600,MEDIUM,HIGH,HIGH,"Action,Adventure,Comedy,Drama,Romance",MEDIUM
2468,MEDIUM,MEDIUM,MEDIUM,"Drama,Sci-Fi",MEDIUM
303,HIGH,HIGH,HIGH,"Comedy,Romance,School",HIGH
1948,MEDIUM,HIGH,HIGH,"Adventure,Fantasy,Sci-Fi,Shounen",MEDIUM
58,HIGH,HIGH,HIGH,"Comedy,School",HIGH
1073,MEDIUM,HIGH,HIGH,"Comedy,Romance,School",MEDIUM
2297,MEDIUM,HIGH,HIGH,"Comedy,School",MEDIUM
5179,MEDIUM,MEDIUM,MEDIUM,"Comedy,Drama",MEDIUM
543,HIGH,HIGH,HIGH,"Drama,Romance,School",HIGH
1600,MEDIUM,MEDIUM,MEDIUM,"Action,Drama,Supernatural",MEDIUM
710,HIGH,HIGH,HIGH,"Action,Romance,Supernatural",HIGH
66,HIGH,HIGH,HIGH,"Action,Romance,Sci-Fi",MEDIUM
3580,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Romance,Shounen",MEDIUM
1461,MEDIUM,HIGH,HIGH,"Comedy,School,Shounen",MEDIUM
1123,MEDIUM,HIGH,MEDIUM,"Action,Comedy,School,Shounen",MEDIUM
1237,MEDIUM,HIGH,HIGH,"Comedy,Supernatural",MEDIUM
331,MEDIUM,HIGH,HIGH,"Action,Shounen",MEDIUM
1672,MEDIUM,HIGH,HIGH,Romance,MEDIUM
2427,MEDIUM,HIGH,HIGH,"Action,Adventure,Comedy,Fantasy,Shounen",MEDIUM
2941,MEDIUM,HIGH,HIGH,Comedy,MEDIUM
2225,MEDIUM,MEDIUM,MEDIUM,"Comedy,School",MEDIUM
869,HIGH,HIGH,HIGH,"Comedy,Drama,Romance,School,Supernatural",HIGH
5562,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Drama,Fantasy",MEDIUM
1476,MEDIUM,HIGH,HIGH,Comedy,MEDIUM
872,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy",MEDIUM
2618,MEDIUM,HIGH,HIGH,"Comedy,School",MEDIUM
3527,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Shounen",MEDIUM
2170,MEDIUM,HIGH,MEDIUM,"Adventure,Comedy,Shounen",MEDIUM
281,MEDIUM,HIGH,HIGH,"Comedy,Romance,School",MEDIUM
6185,MEDIUM,MEDIUM,MEDIUM,"Action,Sci-Fi,Shounen",MEDIUM
3203,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM
3299,MEDIUM,MEDIUM,MEDIUM,"Comedy,Drama",MEDIUM
2391,MEDIUM,HIGH,HIGH,"Comedy,Fantasy,Supernatural",MEDIUM
178,HIGH,HIGH,HIGH,"Adventure,Comedy,Fantasy,School",HIGH
2947,MEDIUM,MEDIUM,MEDIUM,"Drama,School",MEDIUM
3319,MEDIUM,MEDIUM,MEDIUM,"Action,Drama,Sci-Fi",MEDIUM
348,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Drama,Fantasy,Romance",MEDIUM
130,MEDIUM,HIGH,HIGH,"Action,Fantasy,Shounen",MEDIUM
906,MEDIUM,HIGH,HIGH,"Comedy,Drama",MEDIUM
2236,MEDIUM,MEDIUM,MEDIUM,"Comedy,School",MEDIUM
1927,MEDIUM,HIGH,HIGH,"Action,Drama,Sci-Fi,Shounen",MEDIUM
2067,MEDIUM,MEDIUM,MEDIUM,Drama,MEDIUM
386,HIGH,HIGH,HIGH,"Drama,Sci-Fi,Supernatural",HIGH
399,HIGH,HIGH,HIGH,Supernatural,HIGH
6015,LOW,MEDIUM,MEDIUM,Drama,MEDIUM
484,HIGH,HIGH,HIGH,"Comedy,Romance,School",HIGH
2169,MEDIUM,HIGH,MEDIUM,"Adventure,Comedy,Shounen",MEDIUM
2175,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Shounen",MEDIUM
2057,MEDIUM,HIGH,MEDIUM,"Action,Sci-Fi",MEDIUM
358,MEDIUM,HIGH,HIGH,Comedy,MEDIUM
2202,MEDIUM,HIGH,HIGH,"Action,Drama",MEDIUM
3477,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM
613,HIGH,HIGH,HIGH,"Adventure,Drama,Fantasy",MEDIUM
2133,MEDIUM,HIGH,HIGH,"Action,Adventure,Comedy,Sci-Fi",MEDIUM
1837,HIGH,HIGH,HIGH,"Drama,Romance",HIGH
848,HIGH,HIGH,HIGH,Comedy,HIGH
294,HIGH,HIGH,HIGH,"Action,Adventure,Fantasy",HIGH
1309,HIGH,HIGH,HIGH,"Action,Adventure,Fantasy",HIGH
1396,HIGH,HIGH,HIGH,"Comedy,Supernatural",HIGH
1019,HIGH,HIGH,HIGH,"Action,Drama,Sci-Fi",MEDIUM
3715,MEDIUM,HIGH,MEDIUM,"Comedy,School",MEDIUM
2098,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM
1400,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy,Romance",MEDIUM
5066,MEDIUM,HIGH,MEDIUM,"Action,Adventure,Comedy,Shounen",MEDIUM
6200,LOW,LOW,LOW,"Adventure,Drama,Fantasy",MEDIUM
4639,MEDIUM,MEDIUM,MEDIUM,School,MEDIUM
3222,MEDIUM,MEDIUM,MEDIUM,"Comedy,Sci-Fi",MEDIUM
751,HIGH,HIGH,HIGH,"Fantasy,Romance",MEDIUM
2371,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Fantasy,Sci-Fi,Shounen",MEDIUM
2270,MEDIUM,MEDIUM,HIGH,Comedy,MEDIUM
3410,MEDIUM,MEDIUM,MEDIUM,"Action,Romance,Sci-Fi",MEDIUM
3156,MEDIUM,HIGH,HIGH,"Action,Comedy,Drama,Sci-Fi,Shounen",MEDIUM
3040,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Romance",MEDIUM
1381,MEDIUM,HIGH,HIGH,"Comedy,Drama,Fantasy",MEDIUM
239,MEDIUM,HIGH,HIGH,"Romance,School,Shounen",MEDIUM
133,MEDIUM,HIGH,HIGH,"Action,Shounen",MEDIUM
2076,MEDIUM,HIGH,HIGH,Action,MEDIUM
2589,MEDIUM,HIGH,HIGH,"Comedy,School",MEDIUM
381,HIGH,HIGH,HIGH,"Action,Adventure",HIGH
4306,MEDIUM,MEDIUM,MEDIUM,Shounen,MEDIUM
1924,MEDIUM,HIGH,HIGH,"Action,Drama,Sci-Fi",MEDIUM
5802,MEDIUM,MEDIUM,MEDIUM,"Action,Shounen",MEDIUM
5240,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM
4643,MEDIUM,MEDIUM,MEDIUM,"Adventure,Sci-Fi,Shounen",MEDIUM
24,HIGH,HIGH,HIGH,"Action,Comedy,Shounen,Supernatural",HIGH
415,HIGH,HIGH,HIGH,"Comedy,Drama,Romance,School",HIGH
5024,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Shounen",MEDIUM
340,MEDIUM,HIGH,HIGH,Action,MEDIUM
5600,MEDIUM,MEDIUM,MEDIUM,Adventure,MEDIUM
5471,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Shounen",MEDIUM
753,HIGH,HIGH,HIGH,"Action,Adventure,Comedy,Fantasy,Shounen",MEDIUM
356,MEDIUM,HIGH,HIGH,Comedy,MEDIUM
4803,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM
123,HIGH,HIGH,HIGH,"Comedy,Romance,Shounen,Supernatural",HIGH
1841,MEDIUM,HIGH,HIGH,"Action,Fantasy,Supernatural",MEDIUM
2061,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Romance,Shounen",MEDIUM
1542,HIGH,HIGH,HIGH,"Action,Adventure,Fantasy",MEDIUM
1869,HIGH,HIGH,HIGH,"Drama,Romance,Sci-Fi",HIGH
241,HIGH,HIGH,HIGH,"Action,Sci-Fi",MEDIUM
463,HIGH,HIGH,HIGH,"Comedy,Romance,School",HIGH
1305,MEDIUM,HIGH,HIGH,"Action,Sci-Fi",MEDIUM
3198,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy",MEDIUM
1243,HIGH,HIGH,HIGH,"Romance,School,Shounen,Supernatural",HIGH
559,MEDIUM,HIGH,HIGH,"Action,Drama,Fantasy,Romance,Sci-Fi",MEDIUM
2840,MEDIUM,HIGH,MEDIUM,Comedy,MEDIUM
126,MEDIUM,HIGH,HIGH,"Action,Fantasy,Shounen",MEDIUM
1126,MEDIUM,HIGH,MEDIUM,"Comedy,School,Shounen",MEDIUM
2177,MEDIUM,MEDIUM,HIGH,"Adventure,Comedy,Shounen",MEDIUM
2180,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Shounen",MEDIUM
595,HIGH,HIGH,HIGH,"Action,Fantasy",HIGH
254,HIGH,HIGH,HIGH,"Comedy,School",HIGH
1599,MEDIUM,MEDIUM,MEDIUM,"Action,Drama,Supernatural",MEDIUM
3153,MEDIUM,MEDIUM,MEDIUM,"Comedy,School",MEDIUM
1419,HIGH,HIGH,HIGH,"Action,Supernatural",MEDIUM
573,HIGH,HIGH,HIGH,"Action,Adventure,Sci-Fi",MEDIUM
1976,MEDIUM,HIGH,HIGH,"Comedy,Drama,Romance,School,Supernatural",MEDIUM
2542,MEDIUM,HIGH,HIGH,"Action,Drama,Sci-Fi",MEDIUM
961,HIGH,HIGH,HIGH,"Action,Adventure,Comedy,Fantasy",MEDIUM
1931,HIGH,HIGH,HIGH,"Comedy,School",MEDIUM
2631,MEDIUM,HIGH,HIGH,"Comedy,School",MEDIUM
339,HIGH,HIGH,HIGH,"Action,Drama",HIGH
1262,HIGH,HIGH,HIGH,"Drama,Fantasy,Romance",HIGH
61,HIGH,HIGH,HIGH,"Adventure,Fantasy",HIGH
2051,HIGH,HIGH,HIGH,Sci-Fi,MEDIUM
2888,MEDIUM,MEDIUM,MEDIUM,"Comedy,Drama,School,Shounen",MEDIUM
273,MEDIUM,HIGH,HIGH,Shounen,MEDIUM
5002,MEDIUM,MEDIUM,MEDIUM,"Comedy,Fantasy,Supernatural",MEDIUM
1203,MEDIUM,HIGH,HIGH,"Comedy,Sci-Fi,Shounen",MEDIUM
1335,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Shounen",MEDIUM
2599,MEDIUM,MEDIUM,MEDIUM,"Action,Romance,Sci-Fi",MEDIUM
1486,HIGH,HIGH,HIGH,"Action,Drama,Romance,Sci-Fi",HIGH
2419,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance",MEDIUM
25,HIGH,HIGH,HIGH,"Comedy,Drama,Romance",MEDIUM
2613,MEDIUM,MEDIUM,MEDIUM,"Adventure,Sci-Fi,Shounen",MEDIUM
1997,MEDIUM,HIGH,MEDIUM,Supernatural,MEDIUM
458,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Fantasy,Shounen",MEDIUM
1621,MEDIUM,HIGH,MEDIUM,"Comedy,Romance,School,Sci-Fi,Shounen",MEDIUM
4650,MEDIUM,MEDIUM,MEDIUM,Action,MEDIUM
3606,MEDIUM,MEDIUM,MEDIUM,"Action,Drama,Sci-Fi",MEDIUM
20,HIGH,HIGH,HIGH,"Action,Adventure,Drama,Fantasy,Sci-Fi",HIGH
136,HIGH,HIGH,HIGH,"Action,Fantasy,Shounen,Supernatural",HIGH
53,HIGH,HIGH,HIGH,"Action,Adventure,Fantasy,Shounen,Supernatural",HIGH
2698,MEDIUM,MEDIUM,MEDIUM,Sci-Fi,MEDIUM
550,HIGH,HIGH,HIGH,"Comedy,Romance",HIGH
3197,MEDIUM,MEDIUM,MEDIUM,Drama,MEDIUM
720,MEDIUM,HIGH,HIGH,"Action,Comedy,Romance",MEDIUM
2232,HIGH,HIGH,HIGH,"Comedy,Fantasy",MEDIUM
1300,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Fantasy,School",MEDIUM
2454,HIGH,HIGH,HIGH,"Comedy,School",MEDIUM
5556,MEDIUM,MEDIUM,MEDIUM,Action,MEDIUM
513,HIGH,HIGH,HIGH,"Adventure,Fantasy,Shounen,Supernatural",HIGH
772,MEDIUM,MEDIUM,MEDIUM,Romance,MEDIUM
1917,MEDIUM,HIGH,HIGH,"Action,Adventure,Fantasy,Supernatural",MEDIUM
1023,MEDIUM,MEDIUM,MEDIUM,Shounen,MEDIUM
1617,HIGH,HIGH,HIGH,"Drama,School",HIGH
3160,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Shounen",MEDIUM
1771,MEDIUM,MEDIUM,MEDIUM,"Adventure,Drama,Fantasy",MEDIUM
3607,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Drama",MEDIUM
4960,LOW,MEDIUM,LOW,Adventure,MEDIUM
6611,LOW,LOW,MEDIUM,"Action,Drama,Sci-Fi",MEDIUM
223,HIGH,HIGH,HIGH,"Comedy,Romance,School,Shounen",HIGH
6521,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Fantasy",MEDIUM
291,HIGH,HIGH,HIGH,"Comedy,Romance,School,Shounen,Supernatural",HIGH
2301,HIGH,HIGH,HIGH,Drama,MEDIUM
4631,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Drama,Fantasy",MEDIUM
435,HIGH,HIGH,HIGH,"Comedy,Romance,School",HIGH
4258,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM
4461,LOW,MEDIUM,LOW,"Drama,Sci-Fi",MEDIUM
4779,MEDIUM,MEDIUM,MEDIUM,"Adventure,Drama,Sci-Fi",MEDIUM
3155,MEDIUM,HIGH,HIGH,"Drama,Romance,School",MEDIUM
3119,MEDIUM,HIGH,HIGH,"Drama,Romance",MEDIUM
2219,MEDIUM,HIGH,HIGH,"Comedy,School",MEDIUM
3338,MEDIUM,MEDIUM,MEDIUM,"Comedy,School",MEDIUM
6132,MEDIUM,MEDIUM,MEDIUM,"Adventure,Drama",MEDIUM
1898,HIGH,HIGH,HIGH,"Action,Adventure",MEDIUM
1848,MEDIUM,MEDIUM,MEDIUM,"Action,Fantasy,Supernatural",MEDIUM
6403,MEDIUM,MEDIUM,MEDIUM,"Comedy,School,Shounen",MEDIUM
799,MEDIUM,HIGH,MEDIUM,"Adventure,Fantasy,Shounen,Supernatural",MEDIUM
438,HIGH,HIGH,HIGH,"Comedy,Drama,Romance,School",HIGH
345,MEDIUM,HIGH,HIGH,"Drama,Romance",MEDIUM
33,HIGH,HIGH,HIGH,"Action,Adventure,Comedy,Fantasy",HIGH
1889,MEDIUM,MEDIUM,MEDIUM,"Drama,Romance",MEDIUM
3577,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Fantasy,School",MEDIUM
360,HIGH,HIGH,HIGH,"Action,Adventure,Comedy,Fantasy,Romance,Shounen,Supernatural",HIGH
1077,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy,Romance,Shounen,Supernatural",MEDIUM
1029,MEDIUM,HIGH,MEDIUM,"Adventure,Comedy,Drama,Fantasy,Romance,Shounen,Supernatural",MEDIUM
824,MEDIUM,HIGH,HIGH,"Comedy,School",MEDIUM
601,HIGH,HIGH,HIGH,"Drama,Romance,Sci-Fi",MEDIUM
3188,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Shounen",MEDIUM
2130,MEDIUM,HIGH,HIGH,"Action,Sci-Fi",MEDIUM
2500,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Drama,Sci-Fi",MEDIUM
232,HIGH,HIGH,HIGH,"Action,Adventure,Shounen",MEDIUM
1999,MEDIUM,HIGH,HIGH,"Comedy,School,Shounen",MEDIUM
4819,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Drama,Romance,Sci-Fi",MEDIUM
1993,HIGH,HIGH,HIGH,Comedy,MEDIUM
406,HIGH,HIGH,HIGH,"School,Supernatural",HIGH
3011,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,School,Shounen",MEDIUM
409,HIGH,HIGH,HIGH,"Action,Fantasy,Shounen,Supernatural",MEDIUM
1430,HIGH,HIGH,HIGH,"Action,Adventure,Drama,Fantasy,Shounen",HIGH
1373,HIGH,HIGH,HIGH,"Comedy,Shounen,Supernatural",HIGH
2507,MEDIUM,MEDIUM,MEDIUM,Drama,MEDIUM
286,HIGH,HIGH,HIGH,"Action,Adventure,Comedy,Fantasy,Romance",HIGH
1438,MEDIUM,MEDIUM,MEDIUM,"Action,Supernatural",MEDIUM
2360,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM
398,MEDIUM,HIGH,HIGH,"Comedy,School",MEDIUM
1389,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Fantasy",MEDIUM
216,HIGH,HIGH,HIGH,"Fantasy,Supernatural",HIGH
2920,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Romance",MEDIUM
4300,MEDIUM,MEDIUM,MEDIUM,"Drama,School",MEDIUM
1298,HIGH,HIGH,HIGH,"Action,Drama,Fantasy,Shounen",HIGH
5810,LOW,MEDIUM,LOW,"Comedy,Drama",MEDIUM
1183,HIGH,HIGH,HIGH,"Action,Romance,Shounen",MEDIUM
1031,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Drama,Shounen,Supernatural",MEDIUM
1416,MEDIUM,HIGH,HIGH,Action,MEDIUM
1454,HIGH,HIGH,HIGH,Action,MEDIUM
1453,HIGH,HIGH,HIGH,"Action,Adventure,Drama,Fantasy",HIGH
918,HIGH,HIGH,HIGH,"Action,Comedy,Romance,School",HIGH
3510,LOW,LOW,LOW,"Comedy,Romance",MEDIUM
1271,MEDIUM,HIGH,HIGH,"Drama,Romance",MEDIUM
87,HIGH,HIGH,HIGH,"Comedy,School",HIGH
1779,MEDIUM,MEDIUM,MEDIUM,"Adventure,Drama,Fantasy",MEDIUM
350,HIGH,HIGH,HIGH,"Comedy,School",HIGH
2131,HIGH,HIGH,HIGH,"Action,Drama,Sci-Fi",MEDIUM
2473,MEDIUM,MEDIUM,MEDIUM,"Action,Drama,Sci-Fi",MEDIUM
687,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Drama,School",MEDIUM
3070,HIGH,HIGH,HIGH,"Comedy,Fantasy",HIGH
3179,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,Shounen",MEDIUM
1301,HIGH,HIGH,HIGH,"Action,Sci-Fi",MEDIUM
452,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Fantasy",MEDIUM
828,MEDIUM,HIGH,HIGH,"Comedy,Drama,Romance,Sci-Fi,Shounen,Supernatural",MEDIUM
5626,MEDIUM,MEDIUM,MEDIUM,"Action,Drama,Sci-Fi",MEDIUM
4592,MEDIUM,MEDIUM,MEDIUM,"Comedy,Drama,Shounen",MEDIUM
