	Unnamed: 0	anime_ids	name	genre	type	episodes	rating	members
283	283	718	Tengen Toppa Gurren Lagann Movie: Gurren-hen	Category 6,Category 1,Category 5	Movie	1	8.22	72933
284	284	2178	Detective Conan Movie 10: Requiem of the Detectives	Category 7,Category 4,Category 5	Movie	1	8.21	21789
285	285	59	Evangelion: 1.0 You Are (Not) Alone	Category 1,Category 6	Movie	1	8.21	194561
286	286	447	Full Metal Panic? Fumoffu	Category 1,Category 2,Category 5	TV	12	8.21	171086
287	287	3259	Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture	Category 6,Category 1,Category 2	Movie	1	8.21	11808
288	288	711	Kara no Kyoukai 3: Tsuukaku Zanryuu	Category 8,Category 1,Category 7,Category 2	Movie	1	8.21	108720
289	289	1794	Mobile Suit Gundam 00 Second Season	Category 6,Category 1,Category 2	TV	25	8.21	86972
290	290	408	Nisemonogatari	Category 8,Category 7,Category 5	TV	11	8.21	260062
291	291	1923	Tsukimonogatari	Category 8,Category 7,Category 5	TV	4	8.21	111009
292	292	1426	Ansatsu Kyoushitsu (TV)	Category 1,Category 4,Category 2,Category 5	TV	22	8.2	312654
293	293	2897	Aria The Avvenire	Category 8,Category 5,Category 4,Category 6	Special	3	8.2	9500
294	294	282	Baby Steps 2nd Season	Category 3,Category 4,Category 2	TV	25	8.2	36251
295	295	47	D.Gray-man	Category 1,Category 4,Category 5	TV	103	8.2	334399
296	296	3261	Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari	Category 1,Category 6	OVA	24	8.2	8621
297	297	1427	Gintama: Jump Festa 2014 Special	Category 6,Category 1,Category 4,Category 5	Special	1	8.2	13764
298	298	1336	Lupin III: Cagliostro no Shiro	Category 4,Category 5	Movie	1	8.2	32732
299	299	1096	Ookiku Furikabutte: Natsu no Taikai-hen	Category 3,Category 5	TV	13	8.2	22190
300	300	3115	Saiunkoku Monogatari 2nd Season	Category 4,Category 2,Category 1,Category 5,Category 8	TV	39	8.2	23160
301	301	3165	Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai	Category 9,Category 2,Category 5	Movie	1	8.2	23045
302	302	416	Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie	Category 8,Category 5,Category 2	Movie	1	8.19	95241
303	303	3006	Dennou Coil	Category 4,Category 7,Category 2,Category 5,Category 6	TV	26	8.19	76860
304	304	588	Eureka Seven	Category 6,Category 4,Category 2	TV	50	8.19	239570
305	305	2551	Ghost in the Shell: Stand Alone Complex - The Laughing Man	Category 1,Category 7,Category 6	Special	1	8.19	21435
306	306	1588	Gintama: Dai Hanseikai	Category 1,Category 5	Special	1	8.19	14728
307	307	2241	Hidamari Sketch: Sae Hiro Sotsugyou-hen	Category 2,Category 5	OVA	2	8.19	5959
308	308	1010	Hikaru no Go	Category 8,Category 3,Category 4,Category 5	TV	75	8.19	69000
309	309	91	Kimi ni Todoke	Category 5,Category 2	TV	25	8.19	309339
310	310	924	Kokoro Connect: Michi Random	Category 8,Category 2,Category 5	Special	4	8.19	106989
311	311	397	Tokyo Magnitude 8.0	Category 2	TV	11	8.19	121349
312	312	1195	Cardcaptor Sakura	Category 8,Category 4,Category 2,Category 5	TV	70	8.18	181249
313	313	732	ef: A Tale of Melodies.	Category 8,Category 7,Category 2	TV	12	8.18	103657
314	314	1134	Gin no Saji	Category 4,Category 2,Category 5	TV	11	8.18	116261
315	315	1910	Hachimitsu to Clover	Category 2,Category 5	TV	24	8.18	130646
316	316	3088	Kodomo no Omocha (TV)	Category 2,Category 5	TV	102	8.18	27893
317	317	2196	Love Live! The School Idol Movie	Category 3,Category 2,Category 5	Movie	1	8.18	38118
318	318	3037	Sekaiichi Hatsukoi OVA	Category 9,Category 2,Category 5	OVA	2	8.18	35225
319	319	1867	Working!!!	Category 2,Category 5	TV	13	8.18	80763
320	320	535	Black Lagoon	Category 1	TV	12	8.17	332562
321	321	3147	Detective Conan Movie 18: The Sniper from Another Dimension	Category 1,Category 4,Category 7	Movie	1	8.17	12151
322	322	1565	Final Fantasy VII: Advent Children Complete	Category 8,Category 1,Category 4	OVA	1	8.17	77111
323	323	42	Higurashi no Naku Koro ni	Category 8,Category 7	TV	26	8.17	359494
324	324	163	Hyouka	Category 5,Category 2,Category 7	TV	22	8.17	372246
325	325	1467	Interstella5555: The 5tory of The 5ecret 5tar 5ystem	Category 6,Category 3,Category 4,Category 2	Music	1	8.17	31464
326	326	459	Kanon (2006)	Category 8,Category 5,Category 2	TV	24	8.17	163171
327	327	132	Kimi ni Todoke 2nd Season	Category 5,Category 2	TV	12	8.17	171866
328	328	227	Noragami	Category 8,Category 1,Category 4	TV	12	8.17	515378
329	329	5780	Persona 3 the Movie 4: Winter of Rebirth	Category 8,Category 1	Movie	1	8.17	13359
330	330	735	xxxHOLiC Shunmuki	Category 8,Category 7,Category 2,Category 5	OVA	2	8.17	40401
331	331	175	Zetsuen no Tempest	Category 4,Category 7,Category 2,Category 1,Category 8	TV	24	8.17	259900
332	332	2588	Aria The Origination: Sono Choppiri Himitsu no Basho ni...	Category 4,Category 5	Special	1	8.16	11961
333	333	2171	Detective Conan Movie 03: The Last Wizard of the Century	Category 7,Category 4,Category 5	Movie	1	8.16	26799
334	334	2172	Detective Conan Movie 04: Captured in Her Eyes	Category 7,Category 4,Category 5	Movie	1	8.16	25461
335	335	586	Dragon Ball	Category 8,Category 1,Category 4,Category 5	TV	153	8.16	316102
336	336	4254	Hanada Shounen-shi	Category 8,Category 2,Category 5	TV	25	8.16	6321
337	337	274	Junjou Romantica 3	Category 9,Category 2,Category 5	TV	12	8.16	39866
338	338	577	Juuni Kokuki	Category 8,Category 1,Category 4	TV	45	8.16	66646
339	339	1080	Major Movie: Yuujou no Winning Shot	Category 1,Category 4,Category 3	Movie	1	8.16	9943
340	340	1321	Mirai Shounen Conan	Category 6,Category 4,Category 2	TV	26	8.16	15557
341	341	805	One Piece Film: Strong World Episode 0	Category 8,Category 1,Category 4,Category 5	OVA	1	8.16	33862
342	342	542	Phantom: Requiem for the Phantom	Category 1,Category 7,Category 2	TV	26	8.16	159105
343	343	968	Tamako Love Story	Category 2,Category 5	Movie	1	8.16	72708
344	344	925	Toaru Kagaku no Railgun S	Category 1,Category 4,Category 6	TV	24	8.16	137105
345	345	3692	Touch	Category 5,Category 4,Category 3,Category 2	TV	101	8.16	12833
346	346	217	Yowamushi Pedal	Category 3,Category 4,Category 2,Category 5	TV	38	8.16	91138
347	347	1264	Akira	Category 4,Category 7,Category 1,Category 8,Category 6	Movie	1	8.15	215897
348	348	1078	Black Lagoon: Roberta&#039;s Blood Trail	Category 1	OVA	5	8.15	108099
349	349	1252	Durarara!!x2 Shou	Category 8,Category 1,Category 7	TV	12	8.15	189407
350	350	1162	Gintama: Jump Festa 2015 Special	Category 1,Category 4,Category 5	Special	1	8.15	7923
351	351	1161	High☆Speed!: Free! Starting Days	Category 5,Category 3,Category 2	Movie	1	8.15	24310
352	352	4892	Kyou kara Ore wa!!	Category 4,Category 5	OVA	10	8.15	7954
353	353	838	Nurarihyon no Mago: Sennen Makyou	Category 8,Category 1,Category 4	TV	24	8.15	75612
354	354	1340	Paprika	Category 8,Category 6,Category 7	Movie	1	8.15	163308
355	355	1072	Prince of Tennis: The National Tournament Finals	Category 3,Category 4,Category 2,Category 5	OVA	7	8.15	21020
356	356	620	School Rumble Ni Gakki	Category 4,Category 2,Category 5	TV	26	8.15	93095
357	357	402	Sekaiichi Hatsukoi	Category 9,Category 2,Category 5	TV	12	8.15	94820
358	358	2121	Akagami no Shirayuki-hime 2nd Season	Category 8,Category 2	TV	12	8.14	80862
359	359	72	Clannad: Mou Hitotsu no Sekai, Tomoyo-hen	Category 5,Category 2	Special	1	8.14	160423
360	360	4231	Ginga Nagareboshi Gin	Category 1,Category 4,Category 2	TV	21	8.14	10575
361	361	3513	Initial D Fifth Stage	Category 1,Category 3,Category 2	TV	14	8.14	26711
362	362	116	K-On!!	Category 3,Category 2,Category 5	TV	26	8.14	246276
363	363	423	Log Horizon	Category 8,Category 1,Category 4,Category 3	TV	25	8.14	387100
364	364	4802	Sekaiichi Hatsukoi: Valentine-hen	Category 9,Category 2,Category 5	Movie	1	8.14	13454
365	365	453	Slayers Next	Category 8,Category 4,Category 5	TV	26	8.14	39832
366	366	2553	Aria The OVA: Arietta	Category 8,Category 5,Category 4,Category 6	OVA	1	8.13	20629
367	367	3144	Detective Conan Movie 15: Quarter of Silence	Category 7,Category 4,Category 5	Movie	1	8.13	17165
368	368	2127	Digimon Adventure tri. 3: Kokuhaku	Category 1,Category 4,Category 2,Category 5	Movie	1	8.13	20989
369	369	1564	Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi	Category 6,Category 1,Category 4,Category 5	Special	1	8.13	29331
370	370	2931	Igano Kabamaru	Category 4,Category 2,Category 5	TV	24	8.13	5063
371	371	183	Kamisama Hajimemashita	Category 8,Category 2,Category 5	TV	13	8.13	189641
372	372	1830	Kara no Kyoukai: Mirai Fukuin	Category 8,Category 7,Category 1,Category 2	Movie	1	8.13	41168
373	373	2464	Mobile Suit Gundam: The 08th MS Team	Category 6,Category 4,Category 2	OVA	12	8.13	34177
374	374	5146	Omae Umasou da na	Category 8,Category 1,Category 4	Movie	1	8.13	6645
375	375	2913	Ushio to Tora (TV) 2nd Season	Category 8,Category 4,Category 5	TV	13	8.13	43916
376	376	2101	Wolf&#039;s Rain OVA	Category 4,Category 7,Category 2,Category 8,Category 6	OVA	4	8.13	37679
377	377	2858	Aoki Hagane no Arpeggio: Ars Nova Cadenza	Category 1,Category 6	Movie	1	8.12	12353
378	378	3528	City Hunter 2	Category 1,Category 4,Category 7,Category 5	TV	63	8.12	8199
379	379	1318	Durarara!!x2 Ten	Category 8,Category 1,Category 7	TV	12	8.12	132506
380	380	693	ef: A Tale of Memories.	Category 7,Category 2	TV	12	8.12	151106
381	381	2279	Ghost in the Shell 2.0	Category 1,Category 7,Category 6	Movie	1	8.12	51789
382	382	2550	Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven	Category 1,Category 6	Special	1	8.12	16614
383	383	4863	Ginga Sengoku Gunyuuden Rai	Category 6,Category 4,Category 2	TV	52	8.12	5308
384	384	1492	Initial D Second Stage	Category 1,Category 3,Category 2	TV	13	8.12	45825
385	385	493	Kami nomi zo Shiru Sekai II	Category 8,Category 4,Category 2,Category 5	TV	12	8.12	194300
386	386	2187	Noragami Aragoto OVA	Category 1,Category 4	OVA	2	8.12	58075
387	387	5480	Stand By Me Doraemon	Category 6,Category 4,Category 5	Movie	1	8.12	5712
388	388	832	Tiger &amp; Bunny	Category 1,Category 4,Category 7,Category 5	TV	25	8.12	104075
389	389	504	Yahari Ore no Seishun Love Comedy wa Machigatteiru.	Category 2,Category 5	TV	13	8.12	353876
390	390	766	Fullmetal Alchemist: Brotherhood Specials	Category 8,Category 6,Category 4,Category 2	Special	4	8.11	67962
391	391	556	Hanamonogatari	Category 8,Category 7,Category 5	TV	5	8.11	124886
392	392	1412	Kimi to Boku. 2	Category 4,Category 2,Category 5	TV	13	8.11	44564
393	393	1057	Ookiku Furikabutte	Category 3,Category 5	TV	25	8.11	49599
394	394	994	Ore Monogatari!!	Category 2,Category 5	TV	24	8.11	200833
395	395	5811	Tamayura: Sotsugyou Shashin Part 4 - Ashita	Category 2,Category 5	Movie	1	8.1	3187
396	396	1468	Tekkon Kinkreet	Category 8,Category 1,Category 4,Category 7	Movie	1	8.11	46018
397	397	3209	There She Is!!	Category 2,Category 5	ONA	5	8.11	13935
398	398	621	xxxHOLiC	Category 8,Category 7,Category 2,Category 5	TV	24	8.11	150872
399	399	52	Byousoku 5 Centimeter	Category 5,Category 2	Movie	3	8.1	324035
400	400	2275	Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen	Category 1,Category 7	Special	1	8.1	29969
401	401	3264	Ginga Eiyuu Densetsu Gaiden: Rasen Meikyuu	Category 6,Category 2	OVA	28	8.1	7712
402	402	6079	Hyouge Mono	Category 1	TV	39	8.1	10649
403	403	1579	Karigurashi no Arrietty	Category 8	Movie	1	8.1	97910
404	404	1192	Mahou Shoujo Lyrical Nanoha A&#039;s	Category 4,Category 2,Category 1,Category 5,Category 8	TV	13	8.1	41685
405	405	597	Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen	Category 1,Category 4,Category 2	OVA	2	8.1	49454
406	406	326	Tanaka-kun wa Itsumo Kedaruge	Category 2,Category 5	TV	12	8.1	101335
407	407	1919	Berserk: Ougon Jidai-hen II - Doldrey Kouryaku	Category 4,Category 7,Category 2,Category 1,Category 8,Category 6	Movie	1	8.09	66721
408	408	783	Darker than Black: Kuro no Keiyakusha Gaiden	Category 6,Category 1,Category 4,Category 7	Special	4	8.09	136135
409	409	3257	Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai	Category 1,Category 6	Movie	1	8.09	15069
410	410	1036	Hikaru no Go: Journey to the North Star Cup	Category 3,Category 4	Special	1	8.09	13901
411	411	1180	Hybrid Child	Category 9,Category 6,Category 1,Category 2	OVA	4	8.09	26036
412	412	1914	Isekai no Seikishi Monogatari	Category 2,Category 1,Category 5,Category 8,Category 6	OVA	13	8.09	72021
413	413	1414	Junjou Romantica OVA	Category 9,Category 2,Category 5	OVA	2	8.09	23192
414	414	1225	Kobato.	Category 8,Category 2,Category 5	TV	24	8.09	88986
415	415	1474	Kuuchuu Buranko	Category 1,Category 7,Category 2,Category 5	TV	11	8.09	41521
416	416	3753	Macross: Do You Remember Love?	Category 1,Category 2,Category 3,Category 6	Movie	1	8.09	19240
417	417	988	One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai	Category 8,Category 4,Category 5	Special	1	8.09	30516
418	418	1045	Prince of Tennis: The National Tournament	Category 1,Category 4,Category 3,Category 5	OVA	13	8.09	25170
419	419	1062	Prince of Tennis: The National Tournament Semifinals	Category 1,Category 3,Category 5	OVA	6	8.09	21186
420	420	1006	Eyeshield 21	Category 1,Category 4,Category 3,Category 5	TV	145	8.08	83648
421	421	2948	Full Moon wo Sagashite	Category 8,Category 3,Category 2,Category 5	TV	52	8.08	59374
422	422	1537	Grisaia no Rakuen	Category 5,Category 7,Category 2	TV	10	8.08	111962
423	423	1483	Jigoku Shoujo Futakomori	Category 8,Category 7	TV	26	8.08	79816
424	424	393	Junjou Romantica	Category 9,Category 2,Category 5	TV	12	8.08	117910
425	425	404	Mawaru Penguindrum	Category 7,Category 2,Category 5	TV	24	8.08	156689
426	426	1132	SKET Dance OVA	Category 4,Category 2,Category 5	OVA	1	8.08	11342
427	427	67	Soul Eater	Category 8,Category 1,Category 4,Category 5	TV	51	8.08	580184
428	428	1219	Trigun: Badlands Rumble	Category 6,Category 1,Category 5	Movie	1	8.08	68181
429	429	387	Haibane Renmei	Category 8,Category 7,Category 2,Category 5	TV	13	8.07	120731
430	430	934	Kuroko no Basket: Tip Off	Category 3,Category 4,Category 2,Category 5	Special	1	8.07	41760
431	431	3159	Macross	Category 1,Category 2,Category 3,Category 6	TV	36	8.07	44157
432	432	378	Mirai Nikki (TV)	Category 8,Category 1,Category 4,Category 7	TV	26	8.07	657190
433	433	3642	Saiyuuki Reload: Burial	Category 8,Category 1,Category 4,Category 2	OVA	3	8.07	6554
434	434	5342	Tentai Senshi Sunred 2nd Season	Category 1,Category 4,Category 5	TV	26	8.07	4584
435	435	3566	Terra e... (TV)	Category 6,Category 1,Category 2	TV	24	8.07	36941
436	436	255	Tokyo Ghoul	Category 8,Category 1,Category 7,Category 2	TV	12	8.07	618056
437	437	153	Usagi Drop Specials	Category 5,Category 2	Special	4	8.07	36351
438	438	771	Yume-iro Pâtissière	Category 4,Category 2	TV	50	8.07	36921
439	439	1190	Azumanga Daioh	Category 2,Category 5	TV	26	8.06	170901
440	440	795	Colorful (Movie)	Category 8,Category 5,Category 2	Movie	1	8.06	63263
441	441	5469	Detective Conan OVA 09: The Stranger in 10 Years...	Category 7,Category 4,Category 5	OVA	1	8.06	9649
442	442	2414	Drifters: Special Edition	Category 8,Category 1,Category 4,Category 5	OVA	1	8.06	9807
443	443	534	FLCL	Category 6,Category 1,Category 7,Category 5	OVA	6	8.06	305165
444	444	448	Full Metal Panic! The Second Raid	Category 1,Category 6	TV	13	8.06	155340
445	445	80	Kuroshitsuji	Category 8,Category 1,Category 4,Category 5	TV	24	8.06	424919
446	446	428	Love Live! School Idol Project 2nd Season	Category 3,Category 2,Category 5	TV	13	8.06	91864
447	447	2638	Macross F Movie 2: Sayonara no Tsubasa	Category 1,Category 2,Category 3,Category 6	Movie	1	8.06	17826
448	448	249	Magi: Sinbad no Bouken	Category 8,Category 1,Category 4	OVA	5	8.06	52351
449	449	418	Nekomonogatari: Kuro	Category 8,Category 2,Category 5	TV	4	8.06	173264
450	450	3114	Saiunkoku Monogatari	Category 4,Category 2,Category 1,Category 5,Category 8	TV	39	8.06	50951
451	451	568	School Rumble	Category 4,Category 2,Category 5	TV	26	8.06	178553
452	452	347	Suzumiya Haruhi no Yuuutsu	Category 6,Category 7,Category 2,Category 5	TV	14	8.06	428569
453	453	4589	Flanders no Inu (Movie)	Category 1,Category 2	Movie	1	8.05	8505
454	454	1267	Golden Boy	Category 4,Category 5	OVA	6	8.05	113040
455	455	1618	Grisaia no Meikyuu: Caprice no Mayu 0	Category 2	Special	1	8.05	70039
456	456	2450	Kaleido Star	Category 8,Category 2,Category 5	TV	51	8.05	42253
457	457	723	Kara no Kyoukai 4: Garan no Dou	Category 8,Category 1,Category 7	Movie	1	8.05	103600
458	458	5589	Lupin III vs. Detective Conan: The Movie	Category 1,Category 4,Category 7,Category 5	Movie	1	8.05	10021
459	459	1380	Non Non Biyori	Category 1,Category 2,Category 5	TV	12	8.05	133475
460	460	1009	Yakitate!! Japan	Category 4,Category 5	TV	69	8.05	50876
461	461	821	Beelzebub	Category 4,Category 2,Category 1,Category 5,Category 8	TV	60	8.04	217752
462	462	179	Death Billiards	Category 3,Category 7,Category 2	Movie	1	8.04	95690
463	463	400	Durarara!! Specials	Category 8,Category 1,Category 5	Special	2	8.04	103105
464	464	1296	Jormungand: Perfect Order	Category 1,Category 4	TV	12	8.04	81951
465	465	2591	Mahou Shoujo Lyrical Nanoha: The Movie 1st	Category 4,Category 2,Category 1,Category 5,Category 8	Movie	1	8.04	20433
466	466	297	Overlord	Category 8,Category 1,Category 4,Category 3	TV	13	8.04	244268
467	467	1008	Prince of Tennis	Category 3,Category 4,Category 2,Category 1,Category 5	TV	178	8.04	87643
468	468	6013	Takarajima	Category 1,Category 4,Category 7,Category 2	TV	26	8.04	5306
469	469	617	xxxHOLiC Movie: Manatsu no Yoru no Yume	Category 8,Category 7,Category 2,Category 5	Movie	1	8.04	41547
470	470	2901	Yuru Yuri San☆Hai!	Category 10,Category 2,Category 5	TV	12	8.04	44335
471	471	2879	Boruto: Naruto the Movie	Category 1,Category 4,Category 5	Movie	1	8.03	74690
472	472	837	Coquelicot-zaka kara	Category 1,Category 2	Movie	1	8.03	50689
473	473	4670	Eikoku Koi Monogatari Emma: Molders-hen	Category 1,Category 2,Category 5	TV	12	8.03	11903
474	474	390	Ergo Proxy	Category 6,Category 7	TV	23	8.03	265005
475	475	128	Hanasaku Iroha	Category 1,Category 2,Category 5	TV	26	8.03	150393
476	476	194	Hataraku Maou-sama!	Category 8,Category 4,Category 2,Category 5	TV	13	8.03	409037
477	477	2248	Hibike! Euphonium	Category 3,Category 2	TV	13	8.03	134694
478	478	396	Higashi no Eden	Category 2,Category 7,Category 1,Category 5,Category 6	TV	11	8.03	276593
479	479	3094	Ie Naki Ko Remi	Category 1,Category 4,Category 2,Category 5	TV	23	8.03	6528
480	480	1308	Kono Subarashii Sekai ni Shukufuku wo!	Category 8,Category 4,Category 5	TV	10	8.03	244877
481	481	600	Kurenai no Buta	Category 4,Category 2,Category 1,Category 5,Category 6	Movie	1	8.03	74028
482	482	2468	Mobile Suit Zeta Gundam	Category 6,Category 2	TV	50	8.03	28959
483	483	303	Prison School	Category 1,Category 2,Category 5	TV	12	8.03	227734
484	484	1948	Saint Seiya	Category 8,Category 4,Category 6	TV	114	8.03	70559
485	485	58	Sayonara Zetsubou Sensei	Category 2,Category 5	TV	12	8.03	174531
486	486	1073	Seto no Hanayome OVA	Category 2,Category 5	OVA	2	8.03	31973
487	487	2297	Zoku Sayonara Zetsubou Sensei	Category 2,Category 5	TV	13	8.03	74040
488	488	5179	Akachan to Boku	Category 2,Category 5	TV	35	8.02	8353
489	489	543	Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen	Category 2	Special	1	8.02	138364
490	490	1600	Hakuouki Movie 2: Shikon Soukyuu	Category 8,Category 1,Category 2	Movie	1	8.03	9492
491	491	710	Kara no Kyoukai 2: Satsujin Kousatsu (Zen)	Category 8,Category 1,Category 2,Category 7	Movie	1	8.02	114415
492	492	66	Macross F	Category 1,Category 2,Category 3,Category 6	TV	25	8.02	95551
493	493	3580	Magic Kaito	Category 4,Category 2,Category 5	Special	12	8.02	27274
494	494	1461	Sakigake!! Cromartie Koukou	Category 4,Category 2,Category 5	TV	26	8.02	67254
495	495	1123	Shijou Saikyou no Deshi Kenichi OVA	Category 1,Category 4,Category 2,Category 5	OVA	11	8.02	24167
496	496	1464	Touhai Densetsu Akagi: Yami ni Maiorita Tensai	Category 3,Category 1,Category 7	TV	26	8.02	48127
497	497	1237	Carnival Phantasm	Category 8,Category 5	OVA	12	8.01	71976
498	498	331	D.Gray-man Hallow	Category 8,Category 1,Category 4	TV	13	8.01	72499
499	499	1672	Date A Live: Encore OVA	Category 5,Category 2	OVA	1	8.01	48432
500	500	2427	Dragon Ball Kai (2014)	Category 8,Category 1,Category 4,Category 5	TV	61	8.01	42666
