id,insta_follower,tiktok,youtube,categories,price_category,avg_rating
1195,HIGH,HIGH,HIGH,"Category 8,Category 4,Category 2,Category 5",LOW,8.18
732,HIGH,HIGH,HIGH,"Category 8,Category 7,Category 2",MEDIUM,8.18
1134,HIGH,HIGH,HIGH,"Category 4,Category 2,Category 5",LOW,8.18
1910,HIGH,HIGH,HIGH,"Category 2,Category 5",MEDIUM,8.18
3088,MEDIUM,HIGH,MEDIUM,"Category 2,Category 5",LOW,8.18
2196,MEDIUM,HIGH,HIGH,"Category 3,Category 2,Category 5",LOW,8.18
3037,MEDIUM,HIGH,HIGH,"Category 9,Category 2,Category 5",MEDIUM,8.18
1867,HIGH,HIGH,HIGH,"Category 2,Category 5",LOW,8.18
535,HIGH,HIGH,HIGH,Category 1,MEDIUM,8.17
3147,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 7",LOW,8.17
1565,MEDIUM,HIGH,HIGH,"Category 8,Category 1,Category 4",HIGH,8.17
42,HIGH,HIGH,HIGH,"Category 8,Category 7",HIGH,8.17
163,HIGH,HIGH,HIGH,"Category 5,Category 2,Category 7",HIGH,8.17
1467,MEDIUM,HIGH,HIGH,"Category 6,Category 3,Category 4,Category 2",HIGH,8.17
459,HIGH,HIGH,HIGH,"Category 8,Category 5,Category 2",MEDIUM,8.17
132,HIGH,HIGH,HIGH,"Category 5,Category 2",HIGH,8.17
227,HIGH,HIGH,HIGH,"Category 8,Category 1,Category 4",LOW,8.17
5780,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1",MEDIUM,8.17
735,MEDIUM,HIGH,HIGH,"Category 8,Category 7,Category 2,Category 5",LOW,8.17
175,HIGH,HIGH,HIGH,"Category 4,Category 7,Category 2,Category 1,Category 8",LOW,8.17
2588,MEDIUM,MEDIUM,MEDIUM,"Category 4,Category 5",MEDIUM,8.16
2171,MEDIUM,HIGH,HIGH,"Category 7,Category 4,Category 5",LOW,8.16
2172,MEDIUM,HIGH,MEDIUM,"Category 7,Category 4,Category 5",LOW,8.16
586,HIGH,HIGH,HIGH,"Category 8,Category 1,Category 4,Category 5",LOW,8.16
4254,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 2,Category 5",HIGH,8.16
274,MEDIUM,HIGH,HIGH,"Category 9,Category 2,Category 5",MEDIUM,8.16
577,MEDIUM,HIGH,HIGH,"Category 8,Category 1,Category 4",HIGH,8.16
1080,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 3",MEDIUM,8.16
1321,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 4,Category 2",HIGH,8.16
805,MEDIUM,HIGH,HIGH,"Category 8,Category 1,Category 4,Category 5",HIGH,8.16
542,HIGH,HIGH,HIGH,"Category 1,Category 7,Category 2",MEDIUM,8.16
968,MEDIUM,HIGH,HIGH,"Category 2,Category 5",MEDIUM,8.16
925,HIGH,HIGH,HIGH,"Category 1,Category 4,Category 6",MEDIUM,8.16
3692,MEDIUM,MEDIUM,MEDIUM,"Category 5,Category 4,Category 3,Category 2",HIGH,8.16
217,HIGH,HIGH,HIGH,"Category 3,Category 4,Category 2,Category 5",LOW,8.16
1264,HIGH,HIGH,HIGH,"Category 4,Category 7,Category 1,Category 8,Category 6",HIGH,8.15
1078,HIGH,HIGH,HIGH,Category 1,LOW,8.15
1252,HIGH,HIGH,HIGH,"Category 8,Category 1,Category 7",LOW,8.15
1162,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 5",LOW,8.15
1161,MEDIUM,HIGH,HIGH,"Category 5,Category 3,Category 2",HIGH,8.15
4892,MEDIUM,MEDIUM,MEDIUM,"Category 4,Category 5",LOW,8.15
838,MEDIUM,HIGH,HIGH,"Category 8,Category 1,Category 4",LOW,8.15
1340,HIGH,HIGH,HIGH,"Category 8,Category 6,Category 7",HIGH,8.15
1072,MEDIUM,MEDIUM,MEDIUM,"Category 3,Category 4,Category 2,Category 5",HIGH,8.15
620,HIGH,HIGH,HIGH,"Category 4,Category 2,Category 5",MEDIUM,8.15
402,HIGH,HIGH,HIGH,"Category 9,Category 2,Category 5",LOW,8.15
2121,HIGH,HIGH,HIGH,"Category 8,Category 2",MEDIUM,8.14
72,HIGH,HIGH,HIGH,"Category 5,Category 2",LOW,8.14
4231,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 2",MEDIUM,8.14
3513,MEDIUM,HIGH,HIGH,"Category 1,Category 3,Category 2",LOW,8.14
116,HIGH,HIGH,HIGH,"Category 3,Category 2,Category 5",LOW,8.14
423,HIGH,HIGH,HIGH,"Category 8,Category 1,Category 4,Category 3",HIGH,8.14
4802,MEDIUM,MEDIUM,MEDIUM,"Category 9,Category 2,Category 5",HIGH,8.14
453,MEDIUM,HIGH,HIGH,"Category 8,Category 4,Category 5",LOW,8.14
2553,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 5,Category 4,Category 6",HIGH,8.13
3144,MEDIUM,MEDIUM,HIGH,"Category 7,Category 4,Category 5",HIGH,8.13
2127,MEDIUM,HIGH,MEDIUM,"Category 1,Category 4,Category 2,Category 5",HIGH,8.13
1564,MEDIUM,HIGH,MEDIUM,"Category 6,Category 1,Category 4,Category 5",MEDIUM,8.13
2931,MEDIUM,MEDIUM,MEDIUM,"Category 4,Category 2,Category 5",MEDIUM,8.13
183,HIGH,HIGH,HIGH,"Category 8,Category 2,Category 5",HIGH,8.13
1830,MEDIUM,HIGH,HIGH,"Category 8,Category 7,Category 1,Category 2",MEDIUM,8.13
2464,MEDIUM,HIGH,HIGH,"Category 6,Category 4,Category 2",LOW,8.13
5146,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 4",HIGH,8.13
2913,MEDIUM,HIGH,HIGH,"Category 8,Category 4,Category 5",MEDIUM,8.13
2101,MEDIUM,HIGH,HIGH,"Category 4,Category 7,Category 2,Category 8,Category 6",MEDIUM,8.13
2858,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 6",MEDIUM,8.12
3528,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 7,Category 5",HIGH,8.12
1318,HIGH,HIGH,HIGH,"Category 8,Category 1,Category 7",MEDIUM,8.12
693,HIGH,HIGH,HIGH,"Category 7,Category 2",MEDIUM,8.12
2279,MEDIUM,HIGH,HIGH,"Category 1,Category 7,Category 6",HIGH,8.12
2550,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 6",MEDIUM,8.12
4863,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 4,Category 2",MEDIUM,8.12
1492,MEDIUM,HIGH,HIGH,"Category 1,Category 3,Category 2",HIGH,8.12
493,HIGH,HIGH,HIGH,"Category 8,Category 4,Category 2,Category 5",HIGH,8.12
2187,MEDIUM,HIGH,HIGH,"Category 1,Category 4",HIGH,8.12
5480,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 4,Category 5",LOW,8.12
832,HIGH,HIGH,HIGH,"Category 1,Category 4,Category 7,Category 5",MEDIUM,8.12
504,HIGH,HIGH,HIGH,"Category 2,Category 5",LOW,8.12
766,MEDIUM,HIGH,HIGH,"Category 8,Category 6,Category 4,Category 2",MEDIUM,8.11
556,HIGH,HIGH,HIGH,"Category 8,Category 7,Category 5",HIGH,8.11
1412,MEDIUM,HIGH,HIGH,"Category 4,Category 2,Category 5",MEDIUM,8.11
1057,MEDIUM,HIGH,HIGH,"Category 3,Category 5",HIGH,8.11
994,HIGH,HIGH,HIGH,"Category 2,Category 5",MEDIUM,8.11
5811,LOW,MEDIUM,MEDIUM,"Category 2,Category 5",MEDIUM,8.1
1468,MEDIUM,HIGH,HIGH,"Category 8,Category 1,Category 4,Category 7",LOW,8.11
3209,MEDIUM,MEDIUM,MEDIUM,"Category 2,Category 5",MEDIUM,8.11
621,HIGH,HIGH,HIGH,"Category 8,Category 7,Category 2,Category 5",HIGH,8.11
52,HIGH,HIGH,HIGH,"Category 5,Category 2",MEDIUM,8.1
2275,MEDIUM,HIGH,HIGH,"Category 1,Category 7",MEDIUM,8.1
3264,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 2",MEDIUM,8.1
6079,MEDIUM,MEDIUM,MEDIUM,Category 1,LOW,8.1
1579,HIGH,HIGH,HIGH,Category 8,LOW,8.1
1192,MEDIUM,HIGH,HIGH,"Category 4,Category 2,Category 1,Category 5,Category 8",HIGH,8.1
597,MEDIUM,HIGH,HIGH,"Category 1,Category 4,Category 2",HIGH,8.1
326,HIGH,HIGH,HIGH,"Category 2,Category 5",HIGH,8.1
1919,MEDIUM,HIGH,HIGH,"Category 4,Category 7,Category 2,Category 1,Category 8,Category 6",MEDIUM,8.09
783,HIGH,HIGH,HIGH,"Category 6,Category 1,Category 4,Category 7",MEDIUM,8.09
3257,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 6",HIGH,8.09
1036,MEDIUM,MEDIUM,MEDIUM,"Category 3,Category 4",LOW,8.09
1180,MEDIUM,HIGH,HIGH,"Category 9,Category 6,Category 1,Category 2",LOW,8.09
1914,MEDIUM,HIGH,HIGH,"Category 2,Category 1,Category 5,Category 8,Category 6",MEDIUM,8.09
1414,MEDIUM,HIGH,HIGH,"Category 9,Category 2,Category 5",HIGH,8.09
1225,HIGH,HIGH,HIGH,"Category 8,Category 2,Category 5",LOW,8.09
1474,MEDIUM,HIGH,HIGH,"Category 1,Category 7,Category 2,Category 5",MEDIUM,8.09
3753,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 2,Category 3,Category 6",MEDIUM,8.09
988,MEDIUM,HIGH,HIGH,"Category 8,Category 4,Category 5",MEDIUM,8.09
1045,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 3,Category 5",LOW,8.09
1062,MEDIUM,MEDIUM,HIGH,"Category 1,Category 3,Category 5",HIGH,8.09
1006,HIGH,HIGH,HIGH,"Category 1,Category 4,Category 3,Category 5",LOW,8.08
2948,MEDIUM,HIGH,HIGH,"Category 8,Category 3,Category 2,Category 5",MEDIUM,8.08
1537,HIGH,HIGH,HIGH,"Category 5,Category 7,Category 2",HIGH,8.08
1483,MEDIUM,HIGH,HIGH,"Category 8,Category 7",LOW,8.08
393,HIGH,HIGH,HIGH,"Category 9,Category 2,Category 5",HIGH,8.08
404,HIGH,HIGH,HIGH,"Category 7,Category 2,Category 5",HIGH,8.08
1132,MEDIUM,MEDIUM,MEDIUM,"Category 4,Category 2,Category 5",HIGH,8.08
67,HIGH,HIGH,HIGH,"Category 8,Category 1,Category 4,Category 5",MEDIUM,8.08
1219,MEDIUM,HIGH,HIGH,"Category 6,Category 1,Category 5",LOW,8.08
387,HIGH,HIGH,HIGH,"Category 8,Category 7,Category 2,Category 5",LOW,8.07
934,MEDIUM,HIGH,HIGH,"Category 3,Category 4,Category 2,Category 5",MEDIUM,8.07
3159,MEDIUM,HIGH,HIGH,"Category 1,Category 2,Category 3,Category 6",HIGH,8.07
378,HIGH,HIGH,HIGH,"Category 8,Category 1,Category 4,Category 7",LOW,8.07
3642,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 4,Category 2",LOW,8.07
5342,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 5",LOW,8.07
3566,MEDIUM,HIGH,HIGH,"Category 6,Category 1,Category 2",LOW,8.07
255,HIGH,HIGH,HIGH,"Category 8,Category 1,Category 7,Category 2",HIGH,8.07
153,MEDIUM,HIGH,HIGH,"Category 5,Category 2",LOW,8.07
771,MEDIUM,HIGH,HIGH,"Category 4,Category 2",MEDIUM,8.07
1190,HIGH,HIGH,HIGH,"Category 2,Category 5",MEDIUM,8.06
795,MEDIUM,HIGH,HIGH,"Category 8,Category 5,Category 2",LOW,8.06
5469,MEDIUM,MEDIUM,MEDIUM,"Category 7,Category 4,Category 5",MEDIUM,8.06
2414,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 4,Category 5",LOW,8.06
534,HIGH,HIGH,HIGH,"Category 6,Category 1,Category 7,Category 5",MEDIUM,8.06
448,HIGH,HIGH,HIGH,"Category 1,Category 6",HIGH,8.06
80,HIGH,HIGH,HIGH,"Category 8,Category 1,Category 4,Category 5",HIGH,8.06
428,HIGH,HIGH,HIGH,"Category 3,Category 2,Category 5",LOW,8.06
2638,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 2,Category 3,Category 6",HIGH,8.06
249,MEDIUM,HIGH,HIGH,"Category 8,Category 1,Category 4",LOW,8.06
418,HIGH,HIGH,HIGH,"Category 8,Category 2,Category 5",MEDIUM,8.06
3114,MEDIUM,HIGH,HIGH,"Category 4,Category 2,Category 1,Category 5,Category 8",MEDIUM,8.06
568,HIGH,HIGH,HIGH,"Category 4,Category 2,Category 5",MEDIUM,8.06
347,HIGH,HIGH,HIGH,"Category 6,Category 7,Category 2,Category 5",MEDIUM,8.06
4589,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 2",HIGH,8.05
1267,HIGH,HIGH,HIGH,"Category 4,Category 5",MEDIUM,8.05
1618,MEDIUM,HIGH,HIGH,Category 2,HIGH,8.05
2450,MEDIUM,HIGH,HIGH,"Category 8,Category 2,Category 5",MEDIUM,8.05
723,HIGH,HIGH,HIGH,"Category 8,Category 1,Category 7",MEDIUM,8.05
5589,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 7,Category 5",HIGH,8.05
1380,HIGH,HIGH,HIGH,"Category 1,Category 2,Category 5",MEDIUM,8.05
1009,MEDIUM,HIGH,HIGH,"Category 4,Category 5",LOW,8.05
821,HIGH,HIGH,HIGH,"Category 4,Category 2,Category 1,Category 5,Category 8",LOW,8.04
179,HIGH,HIGH,HIGH,"Category 3,Category 7,Category 2",HIGH,8.04
400,HIGH,HIGH,HIGH,"Category 8,Category 1,Category 5",HIGH,8.04
1296,HIGH,HIGH,HIGH,"Category 1,Category 4",MEDIUM,8.04
2591,MEDIUM,MEDIUM,MEDIUM,"Category 4,Category 2,Category 1,Category 5,Category 8",MEDIUM,8.04
297,HIGH,HIGH,HIGH,"Category 8,Category 1,Category 4,Category 3",MEDIUM,8.04
1008,HIGH,HIGH,HIGH,"Category 3,Category 4,Category 2,Category 1,Category 5",LOW,8.04
6013,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 7,Category 2",MEDIUM,8.04
617,MEDIUM,HIGH,HIGH,"Category 8,Category 7,Category 2,Category 5",MEDIUM,8.04
2901,MEDIUM,HIGH,HIGH,"Category 10,Category 2,Category 5",LOW,8.04
2879,MEDIUM,HIGH,HIGH,"Category 1,Category 4,Category 5",LOW,8.03
837,MEDIUM,HIGH,HIGH,"Category 1,Category 2",MEDIUM,8.03
4670,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 2,Category 5",MEDIUM,8.03
390,HIGH,HIGH,HIGH,"Category 6,Category 7",HIGH,8.03
128,HIGH,HIGH,HIGH,"Category 1,Category 2,Category 5",HIGH,8.03
194,HIGH,HIGH,HIGH,"Category 8,Category 4,Category 2,Category 5",HIGH,8.03
2248,HIGH,HIGH,HIGH,"Category 3,Category 2",HIGH,8.03
396,HIGH,HIGH,HIGH,"Category 2,Category 7,Category 1,Category 5,Category 6",HIGH,8.03
3094,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 2,Category 5",MEDIUM,8.03
1308,HIGH,HIGH,HIGH,"Category 8,Category 4,Category 5",HIGH,8.03
600,MEDIUM,HIGH,HIGH,"Category 4,Category 2,Category 1,Category 5,Category 6",LOW,8.03
2468,MEDIUM,HIGH,HIGH,"Category 6,Category 2",HIGH,8.03
303,HIGH,HIGH,HIGH,"Category 1,Category 2,Category 5",MEDIUM,8.03
1948,MEDIUM,HIGH,HIGH,"Category 8,Category 4,Category 6",MEDIUM,8.03
58,HIGH,HIGH,HIGH,"Category 2,Category 5",MEDIUM,8.03
1073,MEDIUM,HIGH,HIGH,"Category 2,Category 5",MEDIUM,8.03
2297,MEDIUM,HIGH,HIGH,"Category 2,Category 5",LOW,8.03
5179,MEDIUM,MEDIUM,MEDIUM,"Category 2,Category 5",LOW,8.02
543,HIGH,HIGH,HIGH,Category 2,LOW,8.02
1600,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 2",MEDIUM,8.03
710,HIGH,HIGH,HIGH,"Category 8,Category 1,Category 2,Category 7",HIGH,8.02
66,HIGH,HIGH,HIGH,"Category 1,Category 2,Category 3,Category 6",HIGH,8.02
3580,MEDIUM,HIGH,MEDIUM,"Category 4,Category 2,Category 5",MEDIUM,8.02
1461,MEDIUM,HIGH,HIGH,"Category 4,Category 2,Category 5",MEDIUM,8.02
1123,MEDIUM,MEDIUM,HIGH,"Category 1,Category 4,Category 2,Category 5",MEDIUM,8.02
1464,MEDIUM,HIGH,HIGH,"Category 3,Category 1,Category 7",LOW,8.02
1237,MEDIUM,HIGH,HIGH,"Category 8,Category 5",LOW,8.01
331,MEDIUM,HIGH,HIGH,"Category 8,Category 1,Category 4",MEDIUM,8.01
1672,MEDIUM,HIGH,HIGH,"Category 5,Category 2",MEDIUM,8.01
2427,MEDIUM,HIGH,HIGH,"Category 8,Category 1,Category 4,Category 5",MEDIUM,8.01
2941,MEDIUM,HIGH,HIGH,Category 5,HIGH,8.01
2225,MEDIUM,MEDIUM,MEDIUM,"Category 2,Category 5",MEDIUM,8.01
869,HIGH,HIGH,HIGH,"Category 8,Category 2,Category 5",MEDIUM,8.01
5562,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 4,Category 2",HIGH,8.01
1476,MEDIUM,HIGH,HIGH,"Category 2,Category 5",MEDIUM,8.01
872,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 7,Category 5",HIGH,8.01
2618,MEDIUM,HIGH,HIGH,"Category 2,Category 5",MEDIUM,8.01
3527,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 7,Category 5",MEDIUM,8
2170,MEDIUM,HIGH,HIGH,"Category 7,Category 4,Category 5",MEDIUM,8
281,MEDIUM,HIGH,HIGH,"Category 2,Category 5",HIGH,8
6185,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 6",LOW,8
3203,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 5",MEDIUM,8
3299,MEDIUM,MEDIUM,MEDIUM,"Category 2,Category 5",HIGH,8
2391,MEDIUM,HIGH,HIGH,"Category 8,Category 2,Category 5",MEDIUM,8
178,HIGH,HIGH,HIGH,"Category 8,Category 4,Category 2,Category 5",HIGH,8
2947,MEDIUM,MEDIUM,MEDIUM,"Category 10,Category 5,Category 2",HIGH,8
3319,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 1,Category 2",LOW,8
2025,MEDIUM,MEDIUM,MEDIUM,Category 3,HIGH,8
348,MEDIUM,HIGH,HIGH,"Category 8,Category 4,Category 2,Category 5",MEDIUM,7.99
130,MEDIUM,HIGH,HIGH,"Category 8,Category 1,Category 4,Category 6",HIGH,7.99
906,MEDIUM,MEDIUM,HIGH,"Category 2,Category 5",HIGH,7.99
2236,MEDIUM,MEDIUM,MEDIUM,"Category 2,Category 5",HIGH,7.99
1927,MEDIUM,HIGH,HIGH,"Category 6,Category 1,Category 4,Category 2",MEDIUM,7.99
2067,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 2,Category 5",LOW,7.99
386,HIGH,HIGH,HIGH,"Category 8,Category 6,Category 2,Category 7",LOW,7.99
399,HIGH,HIGH,HIGH,"Category 8,Category 7",MEDIUM,7.99
6015,LOW,MEDIUM,MEDIUM,"Category 1,Category 2",MEDIUM,7.99
484,HIGH,HIGH,HIGH,"Category 4,Category 2,Category 5",LOW,7.98
2169,MEDIUM,HIGH,HIGH,"Category 7,Category 4,Category 5",MEDIUM,7.98
2175,MEDIUM,MEDIUM,MEDIUM,"Category 7,Category 4,Category 5",MEDIUM,7.98
2057,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 6",LOW,7.98
358,MEDIUM,HIGH,HIGH,"Category 1,Category 5",LOW,7.98
2202,MEDIUM,HIGH,HIGH,"Category 1,Category 3,Category 2",HIGH,7.98
3477,MEDIUM,MEDIUM,MEDIUM,"Category 3,Category 5",HIGH,7.98
613,HIGH,HIGH,HIGH,"Category 8,Category 4,Category 2",HIGH,7.98
2133,MEDIUM,HIGH,HIGH,"Category 6,Category 1,Category 4,Category 5",LOW,7.98
1837,HIGH,HIGH,HIGH,"Category 3,Category 2,Category 5",LOW,7.98
848,HIGH,HIGH,HIGH,Category 5,HIGH,7.98
294,HIGH,HIGH,HIGH,"Category 8,Category 1,Category 4,Category 6",LOW,7.97
1309,HIGH,HIGH,HIGH,"Category 8,Category 1,Category 4,Category 6",LOW,7.97
1396,HIGH,HIGH,HIGH,"Category 8,Category 7,Category 2,Category 5",LOW,7.97
1019,HIGH,HIGH,HIGH,"Category 6,Category 1,Category 4,Category 2",LOW,7.97
3715,MEDIUM,HIGH,MEDIUM,"Category 2,Category 5",HIGH,7.97
2098,MEDIUM,HIGH,MEDIUM,"Category 3,Category 5",MEDIUM,7.97
1400,MEDIUM,HIGH,MEDIUM,"Category 8,Category 4,Category 2,Category 5",MEDIUM,7.97
5066,MEDIUM,HIGH,MEDIUM,"Category 1,Category 4,Category 5",LOW,7.97
6200,LOW,LOW,LOW,"Category 8,Category 4,Category 2",LOW,7.97
4639,MEDIUM,MEDIUM,MEDIUM,"Category 10,Category 5,Category 2",LOW,7.97
3222,MEDIUM,HIGH,MEDIUM,"Category 6,Category 5",HIGH,7.97
751,HIGH,HIGH,HIGH,"Category 8,Category 1,Category 2",LOW,7.97
2371,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 4,Category 6",MEDIUM,7.97
2270,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 5",MEDIUM,7.97
3410,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 2,Category 6",MEDIUM,7.97
3156,MEDIUM,HIGH,HIGH,"Category 4,Category 2,Category 1,Category 5,Category 6",MEDIUM,7.97
3040,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 1,Category 2,Category 5",HIGH,7.96
1381,MEDIUM,HIGH,HIGH,"Category 8,Category 2,Category 5",MEDIUM,7.96
239,MEDIUM,HIGH,HIGH,"Category 3,Category 4,Category 2",LOW,7.96
133,MEDIUM,HIGH,HIGH,"Category 1,Category 4,Category 6",LOW,7.96
2076,MEDIUM,HIGH,HIGH,"Category 1,Category 4,Category 6",HIGH,7.96
2589,MEDIUM,HIGH,HIGH,"Category 2,Category 5",MEDIUM,7.96
381,HIGH,HIGH,HIGH,"Category 1,Category 4",MEDIUM,7.96
4306,MEDIUM,MEDIUM,MEDIUM,"Category 4,Category 7",LOW,7.96
1924,MEDIUM,HIGH,HIGH,"Category 6,Category 1,Category 2",MEDIUM,7.96
5802,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 6",LOW,7.96
5240,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 5",LOW,7.96
4643,MEDIUM,MEDIUM,MEDIUM,"Category 4,Category 6",HIGH,7.96
24,HIGH,HIGH,HIGH,"Category 8,Category 1,Category 4,Category 5",MEDIUM,7.95
415,HIGH,HIGH,HIGH,"Category 2,Category 5",HIGH,7.95
5024,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 7,Category 5",LOW,7.95
340,MEDIUM,HIGH,HIGH,"Category 1,Category 7",MEDIUM,7.95
5600,MEDIUM,MEDIUM,MEDIUM,"Category 4,Category 7",LOW,7.95
5471,MEDIUM,MEDIUM,MEDIUM,"Category 7,Category 4,Category 5",LOW,7.95
753,HIGH,HIGH,HIGH,"Category 8,Category 1,Category 4,Category 5",HIGH,7.95
356,MEDIUM,HIGH,HIGH,"Category 1,Category 5",MEDIUM,7.95
4803,MEDIUM,MEDIUM,MEDIUM,Category 5,MEDIUM,7.95
123,HIGH,HIGH,HIGH,"Category 8,Category 4,Category 2,Category 5",MEDIUM,7.95
1841,MEDIUM,HIGH,HIGH,"Category 8,Category 1",MEDIUM,7.95
2061,MEDIUM,HIGH,HIGH,"Category 4,Category 2,Category 5",LOW,7.95
1542,HIGH,HIGH,HIGH,"Category 8,Category 1,Category 4,Category 6",HIGH,7.95
1869,HIGH,HIGH,HIGH,"Category 6,Category 2",MEDIUM,7.95
241,HIGH,HIGH,HIGH,"Category 1,Category 7,Category 6",MEDIUM,7.95
463,HIGH,HIGH,HIGH,"Category 2,Category 5",HIGH,7.95
1305,MEDIUM,HIGH,HIGH,"Category 1,Category 6",MEDIUM,7.95
3198,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 4,Category 5",MEDIUM,7.95
1243,HIGH,HIGH,HIGH,"Category 8,Category 4,Category 2,Category 7",HIGH,7.95
559,MEDIUM,HIGH,HIGH,"Category 7,Category 2,Category 1,Category 8,Category 6",MEDIUM,7.95
2840,MEDIUM,MEDIUM,HIGH,"Category 10,Category 5",LOW,7.95
126,MEDIUM,HIGH,HIGH,"Category 8,Category 1,Category 4,Category 6",LOW,7.94
1126,MEDIUM,HIGH,HIGH,"Category 4,Category 2,Category 5",HIGH,7.94
2177,MEDIUM,MEDIUM,HIGH,"Category 7,Category 4,Category 5",LOW,7.94
2180,MEDIUM,MEDIUM,MEDIUM,"Category 7,Category 4,Category 5",LOW,7.94
595,HIGH,HIGH,HIGH,"Category 8,Category 1,Category 4",MEDIUM,7.94
254,HIGH,HIGH,HIGH,"Category 3,Category 2,Category 5",MEDIUM,7.94
1599,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 2",HIGH,7.94
3153,MEDIUM,MEDIUM,MEDIUM,"Category 2,Category 5",HIGH,7.94
1419,HIGH,HIGH,HIGH,"Category 8,Category 1,Category 4",LOW,7.94
573,HIGH,HIGH,HIGH,"Category 1,Category 4,Category 6",MEDIUM,7.94
1976,MEDIUM,HIGH,MEDIUM,"Category 8,Category 2,Category 5",MEDIUM,7.94
2542,MEDIUM,HIGH,HIGH,"Category 6,Category 1,Category 2",MEDIUM,7.94
961,HIGH,HIGH,HIGH,"Category 8,Category 1,Category 4,Category 5",HIGH,7.94
1931,HIGH,HIGH,HIGH,"Category 10,Category 2,Category 5",MEDIUM,7.94
2631,MEDIUM,MEDIUM,MEDIUM,"Category 2,Category 5",MEDIUM,7.94
339,HIGH,HIGH,HIGH,"Category 1,Category 2",LOW,7.93
1262,HIGH,HIGH,HIGH,"Category 8,Category 2",LOW,7.93
61,HIGH,HIGH,HIGH,"Category 8,Category 4",HIGH,7.93
2051,HIGH,HIGH,HIGH,"Category 7,Category 6",LOW,7.93
2888,MEDIUM,MEDIUM,MEDIUM,"Category 3,Category 4,Category 2,Category 5",MEDIUM,7.94
273,MEDIUM,HIGH,HIGH,"Category 3,Category 4",MEDIUM,7.93
5002,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 5",HIGH,7.93
1203,MEDIUM,MEDIUM,HIGH,"Category 6,Category 4,Category 5",HIGH,7.93
1335,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 5",HIGH,7.93
2599,MEDIUM,HIGH,MEDIUM,"Category 1,Category 2,Category 3,Category 6",LOW,7.93
1486,HIGH,HIGH,HIGH,"Category 6,Category 1,Category 2",LOW,7.93
2419,MEDIUM,MEDIUM,HIGH,"Category 3,Category 2,Category 5",LOW,7.93
25,HIGH,HIGH,HIGH,"Category 2,Category 5",LOW,7.93
2613,MEDIUM,MEDIUM,MEDIUM,"Category 4,Category 6",MEDIUM,7.93
2644,MEDIUM,HIGH,HIGH,Category 1,LOW,7.93
1997,MEDIUM,HIGH,HIGH,"Category 8,Category 7",LOW,7.93
458,MEDIUM,HIGH,HIGH,"Category 8,Category 4,Category 5",LOW,7.93
