id,insta_follower,tiktok,youtube,price_normalized
INF735,953783,145978,855974,0.153013016
INF736,451080,870103,868099,0.750881241
INF737,863617,789698,464682,0.014339899
INF738,720413,647592,410362,0.700181303
INF739,765681,246182,14700,0.047714314
INF740,341559,379405,617919,0.061146102
INF741,792127,509218,231418,0.891526519
INF742,498615,926005,648775,0.425506939
INF743,365942,810625,906664,0.403219702
INF744,552147,352142,215320,0.101013046
INF745,450673,891347,838154,0.246464914
INF746,144080,203737,694341,0.375722817
INF747,749689,21477,609875,0.780275579
INF748,348934,801409,330422,0.045454406
INF749,505901,129233,428467,0.611062098
INF750,692517,954972,851156,0.770193379
INF751,729093,24618,370786,0.159414403
INF752,604897,298634,303177,0.273959487
INF753,563785,140509,25142,0.388935995
INF754,786757,215634,585513,0.506184129
INF755,731188,877342,596400,0.805089802
INF756,324238,509463,203637,0.977960728
INF757,543068,452204,389723,0.833728592
INF758,253947,100604,290802,0.051139285
INF759,482792,642249,386437,0.37337335
INF760,831133,137723,742445,0.860309597
INF761,678238,238707,716926,0.339599859
INF762,760136,487463,632616,0.296043031
INF763,682363,458960,405094,0.306944743
INF764,886381,967642,929452,0.471754243
INF765,342963,656886,971402,0.342028095
INF766,384576,782664,718603,0.876242153
INF767,629323,493792,158321,0.015208831
INF768,132842,132630,561432,0.910035845
INF769,181125,650592,462279,0.596770025
INF770,285404,718237,672750,0.287397711
INF771,792138,852238,181102,0.07272396
INF772,188935,282347,420050,0.319133721
INF773,174927,127014,721027,0.855809688
INF774,240900,998504,632013,0.976771662
INF775,731351,203845,513869,0.685728285
INF776,17051,900093,306557,0.869354113
INF777,100041,99656,144397,0.991352009
INF778,166125,578819,548605,0.473844043
INF779,364821,666030,869976,0.974401925
INF780,986457,592246,822135,0.673371149
INF781,508342,723229,826566,0.432393911
INF782,311524,283954,645750,0.539295106
INF783,533556,742347,287045,0.197604329
INF784,596017,698087,198370,0.398992545
INF785,823517,294306,73041,0.373131264
INF786,359910,570510,858339,0.257675659
INF787,25837,363966,670087,0.907178184
INF788,565087,468180,259039,0.176337256
INF789,317659,222356,499536,0.588438148
INF790,199316,201610,88691,0.976628637
INF791,644724,952325,629369,0.160512164
INF792,680906,384459,136179,0.765275269
INF793,765966,776560,347684,0.848879839
INF794,769264,681138,629479,0.004312941
INF795,795570,338374,83388,0.342906988
INF796,580094,277178,118395,0.848395039
INF797,395705,800843,568375,0.866198734
INF798,25297,480922,766892,0.016720698
INF799,945842,567371,724653,0.855390439
INF800,292104,301116,621401,0.745427228
INF801,182907,926638,484412,0.419938254
INF802,644998,79497,13261,0.197867423
INF803,813325,351808,161514,0.908978548
INF804,387980,905733,187964,0.806967607
INF805,69512,912076,439322,0.816846537
INF806,976174,151479,217583,0.238373819
INF807,618689,536870,504993,0.932981983
INF808,174284,479404,930797,0.238506648
INF809,647233,505720,520358,0.116928658
INF810,216602,342071,408783,0.451747519
INF811,702442,256727,705275,0.652808144
INF812,457799,390450,7298,0.130186522
INF813,861958,908375,723085,0.623491832
INF814,766392,311872,852073,0.432710944
INF815,950459,693986,318506,0.721810528
INF816,125383,871333,83714,0.02337097
INF817,906270,328115,82416,0.979255611
INF818,444963,14887,651356,0.878212113
INF819,928544,160801,444525,0.902089569
INF820,863331,225249,151861,0.432027144
INF821,15456,219421,170555,0.836574956
INF822,950619,445532,878414,0.419292768
INF823,366908,30428,696341,0.180749637
INF824,189631,552268,420495,0.355082908
INF825,48429,919126,124026,0.477050699
INF826,29818,434431,100469,0.570778205
INF827,647972,446393,478447,0.880968829
INF828,26739,495217,403247,0.965336859
INF829,866994,999873,709839,0.944278989
INF830,443522,363929,871744,0.195792157
INF831,279569,111023,635478,0.781340339
INF832,49756,69747,910174,0.341162568
INF833,233189,251869,330768,0.223217198
INF834,9344,152488,787730,0.203388574
INF835,820402,309711,553242,0.492294489
INF836,129376,88286,972148,0.319162696
INF837,580748,539953,761870,0.750620639
INF838,648762,186533,349184,0.550131953
INF839,741525,458083,34829,0.855013423
INF840,170534,406053,422613,0.289092124
INF841,491173,869320,384552,0.073231255
INF842,642263,378805,38190,0.000246291
INF843,664655,706159,911274,0.926101054
INF844,954345,556868,241699,0.026784539
INF845,653579,797763,88862,0.783875476
INF846,40056,975906,787187,0.513992384
INF847,15266,880607,219166,0.190372818
INF848,526789,239182,573227,0.466479078
INF849,242108,94832,577160,0.960355418
INF850,411855,280476,87438,0.580221642
INF851,689735,905389,782648,0.004481449
INF852,30486,498568,675854,0.6508601
INF853,201637,913088,834884,0.207994032
INF854,110244,927342,892223,0.286594313
INF855,453158,76326,718365,0.915696186
INF856,966021,407853,985409,0.96528452
INF857,551413,31425,500909,0.063921245
INF858,268281,69928,709856,0.4297383
INF859,882093,20591,775266,0.423004831
INF860,264421,442146,922411,0.162087976
INF861,13378,563468,622794,0.959664891
INF862,33210,189427,64701,0.507664745
INF863,432009,999605,678518,0.951809178
INF864,532768,831199,980831,0.611522552
INF865,359189,595077,769195,0.158336838
INF866,538587,182402,882423,0.008044661
INF867,807144,185514,732364,0.298836258
INF868,600283,625852,197360,0.677795049
INF869,783219,440289,712843,0.083680838
INF870,460569,748922,349009,0.008490656
INF871,140281,869213,582402,0.570489356
INF872,302875,282777,44739,0.11183722
INF873,104376,828306,20688,0.24047584
INF874,94795,32826,897463,0.738776668
INF875,664042,333741,811543,0.685714011
INF876,275786,200269,450170,0.876854435
INF877,105128,315666,685158,0.48926458
INF878,272011,14335,399562,0.419967349
INF879,461444,710990,205829,0.84355622
INF880,580777,703543,618389,0.878363042
INF881,515840,125299,625953,0.783103975
INF882,647473,90963,570724,0.391718391
INF883,589740,659743,840319,0.965941295
INF884,680281,660822,26656,0.657340236
INF885,26413,399891,161420,0.600010355
INF886,227187,885621,141759,0.266547759
INF887,341990,855413,937398,0.017803474
INF888,493970,59415,87763,0.223275519
INF889,527158,212861,908234,0.211999469
INF890,357152,306725,396181,0.608666698
INF891,737341,242217,224196,0.279548185
INF892,25412,628077,683079,0.853325308
INF893,358942,982189,441976,0.620097116
INF894,824024,590340,195734,0.424999046
INF895,273629,851083,918147,0.100929884
INF896,299783,826104,918713,0.864437879
INF897,512867,16436,743206,0.454423497
INF898,49019,118549,795952,0.577305977
INF899,918763,439227,932298,0.400780462
INF900,192047,218983,254112,0.077228551
INF901,6104,576573,179649,0.38943033
INF902,841368,495716,299781,0.076872267
INF903,844174,592149,590650,0.193624831
INF904,992612,676797,409656,0.933550211
INF905,360943,689478,839426,0.656597057
INF906,745238,546722,838716,0.106999668
INF907,842731,21664,398541,0.722071028
INF908,546095,633191,298317,0.004117468
INF909,924756,15554,376528,0.050368068
INF910,304844,670954,223364,0.533591895
INF911,500637,702684,640048,0.352965036
INF912,32740,921392,465988,0.928207263
INF913,73271,485432,154267,0.417840462
INF914,362307,158542,41028,0.610404258
INF915,236106,132541,269399,0.255650785
INF916,576870,763585,525767,0.664372762
INF917,626405,263463,374992,0.998687734
INF918,907820,991222,932590,0.563071136
INF919,901058,470026,454535,0.022278422
INF920,194903,766878,361332,0.299271256
INF921,874877,236600,133102,0.13903151
INF922,657858,845221,142923,0.744812382
INF923,377576,556633,406258,0.812954745
INF924,592629,857187,865453,0.561120989
INF925,206927,894160,627236,0.841450047
INF926,156361,943682,36026,0.096759456
INF927,592555,832104,501828,0.312631608
INF928,975716,497528,439767,0.614965912
INF929,81685,613136,804485,0.333038978
INF930,900249,755391,14187,0.717131304
INF931,853720,905991,587367,0.771979854
INF932,912941,593548,407133,0.678841343
INF933,363064,450894,388563,0.334415901
INF934,656084,504965,687790,0.446028318
INF935,830154,252756,315124,0.671097181
INF936,16124,70539,142197,0.493097705
INF937,117569,472462,905122,0.994787346
INF938,799383,783143,4704,0.50640268
INF939,536459,655829,731429,0.092750814
INF940,246500,112788,629243,0.69955321
INF941,930959,155088,640710,0.52167301
INF942,431775,724477,585741,0.406801704
INF943,787872,452075,963062,0.72095688
INF944,372017,787752,880969,0.742811129
INF945,528454,878350,513373,0.378609055
INF946,626119,461448,429252,0.507770262
INF947,77913,182313,673819,0.491049832
INF948,168063,822416,653517,0.992990471
INF949,807024,727790,888478,0.55012804
INF950,139688,904927,659732,0.88133747
INF951,498594,363765,211203,0.308997316
INF952,791123,25102,631908,0.407283704
INF953,854248,693947,935069,0.780540777
INF954,640662,196892,42154,0.351801496
INF955,479680,222762,775459,0.930567048
INF956,945103,73069,403967,0.197168822
INF957,340371,264580,633917,0.881520807
INF958,533394,476469,585758,0.896065853
INF959,228258,764562,703563,0.045053969
INF960,187352,126442,229897,0.648767141
INF961,636354,778007,818388,0.173219623
INF962,207350,138573,606165,0.903069379
INF963,510544,415772,909368,0.843627459
INF964,109868,934321,904850,0.455752452
INF965,567106,357696,645353,0.874616762
INF966,645077,961851,302922,0.144391223
INF967,178850,437697,945675,0.868960113
INF968,940723,29359,767145,0.667381089
INF969,19544,198591,671592,0.791035849
INF970,210195,167092,4983,0.691900939
INF971,975641,815788,598890,0.740650818
INF972,441456,782681,165266,0.628626361
INF973,877717,20127,383499,0.960233868
INF974,421185,690951,67102,0.43336368
INF975,679739,837455,871740,0.43005676
INF976,879990,191658,626278,0.095065484
INF977,671949,995503,318340,0.013197976
INF978,680592,758499,421792,0.283198297
INF979,185093,565635,342631,0.118500565
INF980,407547,350957,279041,0.042080276
INF981,941850,43459,147940,0.881760153
INF982,844293,72110,788204,0.663126384
INF983,287857,614806,243351,0.31441981
INF984,906153,840120,929409,0.556097862
INF985,23926,423730,966395,0.14236699
INF986,737579,743089,587201,0.336238814
INF987,79119,111526,426109,0.827878488
INF988,124453,437083,781507,0.595010918
INF989,15728,830223,820233,0.723818372
INF990,798099,616632,670891,0.21804503
INF991,422251,457161,248327,0.404960893
INF992,683946,704193,545307,0.335581851
INF993,959594,655153,906449,0.926515336
INF994,222034,179964,112993,0.359360553
INF995,883646,646053,741134,0.309920583
INF996,367102,531584,365849,0.287548383
INF997,950477,894530,304908,0.701733765
INF998,141432,85852,363702,0.898425719
INF999,507511,100239,989146,0.909557806
INF1000,893485,658267,889826,0.347313158
INF1001,579764,428782,998859,0.921667616
INF1002,663214,881213,353067,0.413439159
INF1003,267435,689690,402942,0.362151283
INF1004,297615,923802,426648,0.488513118
INF1005,572617,485736,958626,0.9344614
INF1006,778156,323164,186409,0.771727493
INF1007,717595,495083,747524,0.842371131
INF1008,903182,13138,167715,0.842429125
INF1009,588072,120803,499041,0.043178604
INF1010,477001,356621,425952,0.268062492
INF1011,272742,926318,188092,0.34395148
INF1012,826109,136030,163254,0.508109824
INF1013,149010,98922,714756,0.673629119
INF1014,746870,758397,146543,0.572175674
INF1015,776570,458215,172640,0.993503066
INF1016,894091,338345,776971,0.550248385
INF1017,429044,162676,873306,0.903205231
INF1018,460278,98813,230306,0.764309331
INF1019,640511,769286,109139,0.98169723
INF1020,846362,699696,116638,0.292264274
INF1021,177501,816942,619652,0.711352568
INF1022,507297,620923,756958,0.527682403
INF1023,453776,289985,845513,0.672154858
INF1024,782815,73977,61851,0.192706604
INF1025,291882,872575,645882,0.782028638
INF1026,38802,573689,621773,0.388038238
INF1027,228138,263522,627105,0.183724907
INF1028,729998,680725,386363,0.305009577
INF1029,765530,729807,989874,0.939478365
INF1030,13239,278905,923325,0.742980536
INF1031,667941,195081,869063,0.758438888
INF1032,491113,291642,585710,0.563794636
INF1033,506723,62416,422909,0.330882572
INF1034,830969,350062,132590,0.307593042
INF1035,578812,262220,315757,0.525279401
INF1036,819804,402242,939313,0.915327881
INF1037,223986,850183,480635,0.282911776
INF1038,271005,339059,375460,0.51787712
INF1039,379741,512258,342369,0.849001947
INF1040,383354,381179,647778,0.615405529
INF1041,45152,967752,636158,0.353944428
INF1042,474864,119394,812350,0.379830986
INF1043,970442,41601,968719,0.313601478
INF1044,839853,277736,714819,0.854854069
INF1045,688562,328743,652741,0.479685128
INF1046,423186,378321,421359,0.229532827
INF1047,637357,53273,942635,0.531615756
INF1048,941954,536807,717049,0.240996248
INF1049,73715,468790,694240,0.267145062
INF1050,751001,653507,161286,0.878379864
INF1051,417192,730286,513418,0.393310414
INF1052,413043,776835,447824,0.562847303
INF1053,945873,862173,946268,0.430423201
INF1054,570686,423823,39841,0.657673456
INF1055,496498,56063,23370,0.07389086
INF1056,999940,277316,949385,0.698470833
INF1057,830213,527807,510087,0.081453786
INF1058,498108,929163,160495,0.948030552
INF1059,433649,270769,160893,0.10223851
INF1060,129718,854831,436731,0.48483708
INF1061,714616,595557,94270,0.089861753
INF1062,874884,578562,512688,0.881639882
INF1063,661448,590161,802328,0.06127057
INF1064,74777,411965,63008,0.863690785
INF1065,261530,361216,642449,0.008294615
INF1066,840386,905410,908469,0.039170869
INF1067,628616,739542,677476,0.037873251
INF1068,867993,390101,667570,0.64134973
INF1069,45018,897947,338769,0.123075662
INF1070,678820,415140,174170,0.128182458
INF1071,66627,405381,701684,0.769460804
INF1072,636607,176700,120512,0.756019246
INF1073,122786,817570,526183,0.034750181
INF1074,693609,740581,406333,0.826167282
INF1075,360570,297345,761358,0.544563855
INF1076,311431,470550,995122,0.033121773
INF1077,656862,834853,104283,0.799072649
INF1078,639315,8991,944853,0.19890667
INF1079,747194,507784,827997,0.306452117
INF1080,417027,438366,102510,0.02730512
INF1081,586541,889734,491104,0.066209517
INF1082,606463,436835,371195,0.363600575
INF1083,15783,58091,796063,0.081648152
INF1084,798716,599233,326651,0.699206389
INF1085,349330,226439,873187,0.84440907
INF1086,154876,747462,757564,0.356275381
INF1087,740193,43935,148452,0.809290494
INF1088,969563,209524,251103,0.355713401
INF1089,515846,402537,570152,0.484115816
INF1090,374515,165127,277963,0.484261896
INF1091,699139,637971,561848,0.882656017
INF1092,60958,106291,974881,0.494379045
INF1093,748950,557176,472133,0.229483934
INF1094,551324,316149,16433,0.797074992
INF1095,822782,215477,916911,0.230752693
INF1096,177963,857534,566273,0.935807893
INF1097,883903,258128,302652,0.21647069
INF1098,17202,776515,923057,0.692815083
INF1099,380636,247237,651027,0.565745948
INF1100,395271,347334,691838,0.902248993
INF1101,106902,223721,7839,0.110167274
INF1102,831993,416883,678864,0.092250887
INF1103,347033,323022,360271,0.501082836
INF1104,401474,768530,991356,0.506292566
INF1105,108087,834324,999428,0.668750967
INF1106,13230,270662,208385,0.059031985
INF1107,725624,460218,650251,0.605530528
INF1108,360261,533421,960245,0.450482132
INF1109,873958,776804,147469,0.397419418
INF1110,936426,204746,703360,0.222018814
INF1111,507842,167392,656674,0.099946094
INF1112,451210,327940,116736,0.606818076
INF1113,195108,376205,233530,0.112894198
INF1114,922773,169471,944982,0.864506547
INF1115,241759,152036,349763,0.826447526
INF1116,60080,206779,608052,0.544542454
INF1117,278296,225857,535900,0.677557056
INF1118,808426,472517,799072,0.085158585
INF1119,761446,377218,762051,0.323756054
INF1120,596783,476183,435900,0.005259197
INF1121,15064,450245,441357,0.382009571
INF1122,781864,136688,924694,0.006754414
INF1123,420718,171585,528622,0.327832562
INF1124,536665,709391,832791,0.786357348
INF1125,108499,520186,455134,0.455822697
INF1126,755386,35930,821977,0.61139583
INF1127,257078,448904,622537,0.783531783
INF1128,251321,259189,548988,0.486869911
INF1129,79177,879198,979919,0.968469853
INF1130,855373,269412,497312,0.414603828
INF1131,9670,733248,113936,0.500849635
INF1132,946815,232598,163366,0.094313834
INF1133,440954,793420,76113,0.945913431
INF1134,861757,882147,263556,0.855778728
INF1135,457266,509988,751273,0.918440958
